object_id,submodel,sim_av,TDE_INDEX,Rph0,Tvis,b,bhmass,eff,lphoto,starmass
  36317786,1,  0.3258, 692,  4.4620,  0.0960,  1.1173, 0.2661E+07,  0.0115,  1.6156,  1.1425
  36341880,1,  0.2702, 163,  7.6653,  0.0739,  0.9567, 0.5005E+06,  0.0144,  1.5306,  1.1497
  36346956,1,  0.0955, 180,  2.7438,  0.7655,  0.9716, 0.3483E+07,  0.0293,  1.7715,  1.0530
  36356539,1,  0.5588, 344,  4.3765,  0.0736,  0.9882, 0.1092E+07,  0.0165,  1.6289,  1.5514
  36358486,1,  0.1041, 443,  5.0175,  0.0052,  0.9573, 0.2267E+07,  0.0138,  1.7050, 14.8795
  36359531,1,  0.0924,  90,  2.6510,  0.3044,  1.0267, 0.6568E+07,  0.0357,  1.9509,  1.6473
  36365187,1,  0.3859, 126, 17.9183,  0.0079,  0.9120, 0.3864E+06,  0.0066,  1.5485, 11.5468
  36379696,1,  0.0261, 449,  5.1567,  0.3338,  0.9554, 0.2760E+07,  0.0111,  1.6643,  8.2129
  36380898,1,  0.5329, 691,  8.2903,  0.0046,  0.9411, 0.3258E+07,  0.0090,  1.6510,  1.8114
  36390458,1,  0.2976, 528,  3.0322,  0.1019,  0.9915, 0.4188E+06,  0.0379,  1.6238,  1.0328
  36399849,1,  0.1638, 267,  3.5222,  0.0677,  0.9632, 0.6639E+06,  0.0285,  1.5961,  1.3086
  36417913,1,  0.1347, 401,  4.8413,  0.0212,  0.9864, 0.2873E+07,  0.0122,  1.7696,  1.4760
  36419032,1,  0.1784, 655,  4.9497,  0.0439,  0.9695, 0.3039E+06,  0.0144,  1.4713,  1.1175
  36434860,1,  0.1541, 413,  6.7280,  0.1595,  1.0263, 0.3465E+07,  0.0107,  1.5871,  1.4182
  36438526,1,  0.4282, 507,  4.7665,  0.0068,  0.9747, 0.3463E+07,  0.0132,  1.7609,  1.4776
  36440174,1,  0.3998, 345,  6.2923,  0.1992,  0.9754, 0.2005E+07,  0.0111,  1.6753,  4.4051
  36449530,1,  0.5366,  40,  4.8898,  0.0196,  0.9173, 0.4649E+07,  0.0152,  1.7066,  3.3277
  36471910,1,  0.1657,  83,  5.0532,  0.1054,  1.0135, 0.1316E+08,  0.0113,  1.5606,  2.2484
  36495677,1,  0.4564, 433,  5.1811,  0.2393,  0.9286, 0.1645E+07,  0.0138,  1.5731,  1.2172
  36505053,1,  0.0702, 661,  6.1540,  0.0042,  1.0187, 0.1134E+07,  0.0095,  1.5776,  2.6627
  36507891,1,  0.1144, 695,  6.1946,  0.0028,  0.9821, 0.1295E+07,  0.0126,  1.6645,  1.0888
  36513501,1,  0.4060, 180,  2.7438,  0.7655,  0.9716, 0.3483E+07,  0.0293,  1.7715,  1.0530
  36533632,1,  0.0906, 520,  2.7863,  0.0180,  0.9071, 0.2329E+07,  0.0669,  1.4794,  1.0601
  36553401,1,  0.0871, 189,  3.6462,  0.3341,  0.9452, 0.3093E+07,  0.0180,  1.6296,  1.0323
  36555908,1,  0.3039,   5,  4.0887,  0.2700,  0.9408, 0.4086E+06,  0.0285,  1.5500,  1.0422
  36561764,1,  0.9140,   8,  2.8746,  0.2733,  0.9381, 0.6160E+06,  0.0326,  1.6615,  1.1097
  36571095,1,  0.2342,  86,  4.1193,  0.0223,  0.9859, 0.1486E+06,  0.0272,  1.5624,  1.0837
  36576099,1,  0.3149, 366,  4.6699,  0.1035,  1.0030, 0.9999E+06,  0.0148,  1.6821,  1.1223
  36579966,1,  0.2573, 363, 12.5556,  0.0212,  0.9255, 0.5189E+06,  0.0109,  1.5378,  1.9030
  36582833,1,  0.3944, 522,  6.7200,  0.0382,  0.9378, 0.1222E+08,  0.0169,  1.7785,  2.3494
  36590524,1,  0.3389, 130,  3.9503,  0.0579,  1.0202, 0.1426E+07,  0.0158,  1.6832,  1.6125
  36620756,1,  0.1965, 274,  3.8532,  0.0883,  0.8485, 0.2173E+07,  0.0367,  1.5525,  1.1295
  36623664,1,  0.0261, 230,  1.9783,  0.1225,  0.9455, 0.1777E+06,  0.0775,  1.5584,  1.4425
  36632971,1,  0.3439, 735,  3.9516,  0.2533,  0.9184, 0.2497E+07,  0.0226,  1.7701,  1.6080
  36650465,1,  0.5211, 158,  4.5443,  0.1606,  1.0538, 0.1190E+07,  0.0149,  1.6356,  1.0165
  36666719,1,  0.1898, 611,  3.6363,  0.0336,  0.9852, 0.3277E+06,  0.0209,  1.4790, 10.2556
  36687753,1,  0.1483, 499,  5.0306,  0.0030,  0.9631, 0.3751E+07,  0.0164,  1.8079,  1.0787
  36688026,1,  0.1933, 495,  3.2561,  0.5053,  1.0271, 0.1314E+06,  0.0364,  1.6667,  1.8508
  36690005,1,  0.0999, 281,  6.3148,  0.0031,  1.0193, 0.4157E+07,  0.0093,  1.7182,  1.0215
  36723686,1,  0.0297, 614, 12.0495,  0.0034,  0.9791, 0.2027E+07,  0.0061,  1.6072,  1.0831
  36725140,1,  0.0291,  10,  5.5472,  0.0645,  0.9682, 0.5041E+06,  0.0146,  1.5899,  1.5091
  36727988,1,  0.2170, 269,  3.1216,  0.0461,  1.0139, 0.1061E+07,  0.0247,  1.5952,  1.1755
  36730021,1,  0.1784, 273,  3.7625,  0.1168,  0.9436, 0.9701E+06,  0.0251,  1.6506,  1.0331
  36732496,1,  0.1227, 612,  5.8112,  0.3793,  0.9798, 0.4502E+06,  0.0170,  1.5441,  1.0342
  36756239,1,  0.1871, 333,  3.6774,  0.0992,  0.9731, 0.4908E+06,  0.0270,  1.7528,  1.4120
  36757403,1,  0.0367, 107,  2.3711,  0.2933,  0.9736, 0.5110E+07,  0.0283,  1.9207,  1.0303
  36759089,1,  0.7276, 697,  6.0415,  0.0085,  0.9693, 0.9729E+07,  0.0115,  1.7906,  1.2508
  36771424,1,  0.3443, 185,  5.0380,  0.3056,  0.9717, 0.7273E+06,  0.0232,  1.5553,  1.1444
  36776509,1,  0.0040, 604,  4.6158,  0.2188,  0.9891, 0.9231E+06,  0.0152,  1.6804,  3.9512
  36779372,1,  0.1428, 241,  2.5821,  0.1581,  0.9549, 0.1717E+06,  0.0692,  1.5869,  1.0731
  36787274,1,  0.2492, 241,  2.5821,  0.1581,  0.9549, 0.1717E+06,  0.0692,  1.5869,  1.0731
  36808335,1,  0.0210, 467,  3.9729,  0.1952,  0.9697, 0.1456E+07,  0.0205,  1.6796,  1.3404
  36818880,1,  0.3903, 299,  1.9085,  0.7355,  1.0125, 0.2376E+07,  0.0331,  1.9040,  1.1076
  36819714,1,  0.6243, 720,  5.0194,  0.0031,  1.0318, 0.5354E+06,  0.0160,  1.5994,  1.0912
  36845605,1,  0.4766, 603,  5.2613,  0.0280,  0.9894, 0.2135E+07,  0.0158,  1.7944,  1.0230
  36856788,1,  0.5349, 214,  4.6818,  0.1510,  0.9024, 0.2342E+07,  0.0207,  1.6830,  1.5078
  36872249,1,  0.0037, 131,  4.7610,  0.5862,  0.9837, 0.1838E+07,  0.0150,  1.6676,  1.3203
  36882975,1,  0.1879, 447, 10.8846,  0.0026,  0.9630, 0.1777E+07,  0.0056,  1.6231,  1.0797
  36887413,1,  0.2967, 463,  2.2448,  0.0409,  0.9767, 0.3092E+07,  0.0460,  1.8854,  2.6686
  36893206,1,  0.5217, 471,  6.8362,  0.1429,  0.9620, 0.2549E+07,  0.0133,  1.8397,  1.9532
  36928525,1,  0.2519, 147,  6.4051,  0.0025,  0.9971, 0.9020E+06,  0.0124,  1.5721,  1.2648
  36941630,1,  0.4817, 285,  5.3462,  0.0130,  1.0060, 0.3352E+07,  0.0120,  1.7832,  1.6164
  36943739,1,  0.9173, 229,  5.0097,  0.0033,  0.9769, 0.3506E+07,  0.0141,  1.7092,  1.0362
  36958299,1,  0.0277,  89,  3.8189,  0.1032,  0.9748, 0.6740E+06,  0.0310,  1.7363,  1.0206
  36966979,1,  0.1831, 400,  5.5684,  0.1872,  0.9947, 0.6703E+06,  0.0164,  1.6440,  4.1424
  36967718,1,  0.2162, 544,  6.3293,  0.1255,  1.0110, 0.3106E+07,  0.0121,  1.7932,  1.0232
  36970574,1,  0.0195, 463,  2.2448,  0.0409,  0.9767, 0.3092E+07,  0.0460,  1.8854,  2.6686
  37006191,1,  0.2783, 557,  7.5467,  0.0060,  1.0599, 0.9161E+06,  0.0119,  1.7088,  1.0657
  37020121,1,  0.0518, 111,  5.9900,  0.9498,  1.0003, 0.4144E+07,  0.0077,  1.6493,  1.3651
  37040737,1,  0.0048, 704,  5.1177,  0.1669,  0.8979, 0.7381E+06,  0.0217,  1.6715,  1.0456
  37051768,1,  0.1356,  77,  5.5416,  0.2046,  0.8959, 0.6512E+06,  0.0189,  1.5133,  1.2037
  37052041,1,  0.2632, 262,  5.3060,  0.0596,  0.9622, 0.9692E+06,  0.0110,  1.5401,  1.0135
  37077473,1,  0.0531, 537,  5.2438,  0.0074,  0.9732, 0.1599E+07,  0.0113,  1.7151,  1.2912
  37077959,1,  0.4570, 712,  8.6707,  0.0997,  0.9592, 0.1931E+06,  0.0127,  1.4903,  1.1907
  37086246,1,  0.0562, 258,  3.3865,  0.0050,  0.9119, 0.2715E+07,  0.0311,  1.7075,  1.4030
  37089701,1,  0.3271, 329,  5.0803,  1.3646,  0.9490, 0.1578E+07,  0.0136,  1.5160,  3.8816
  37098813,1,  0.3870, 701,  4.1240,  0.0168,  0.9050, 0.1878E+07,  0.0193,  1.4825,  1.1029
  37125282,1,  0.4086, 217,  3.6407,  0.1299,  1.0356, 0.1190E+07,  0.0186,  1.6248,  1.0184
  37138659,1,  0.1363, 622,  5.7915,  0.1157,  0.9668, 0.5721E+06,  0.0192,  1.5982,  1.1208
  37154920,1,  0.0046, 345,  6.2923,  0.1992,  0.9754, 0.2005E+07,  0.0111,  1.6753,  4.4051
  37165857,1,  0.1434, 380,  6.3028,  0.0055,  0.9365, 0.4444E+06,  0.0193,  1.5230,  1.0284
  37167446,1,  0.4542,  62,  4.1693,  0.3569,  0.9875, 0.4274E+07,  0.0207,  1.5614,  1.3951
  37183229,1,  0.0474, 391,  3.7541,  0.1995,  0.9886, 0.5932E+06,  0.0176,  1.6204,  1.6066
  37186348,1,  0.1323, 674,  1.8455,  0.3162,  0.9488, 0.2377E+06,  0.0925,  1.6043,  1.1260
  37187254,1,  0.1497,  47,  8.4442,  0.2995,  0.9666, 0.4011E+07,  0.0076,  1.6140,  1.5768
  37212355,1,  1.0490, 630,  3.2647,  0.1312,  1.0220, 0.3614E+06,  0.0261,  1.5792, 13.5327
  37219160,1,  0.7654, 143,  9.2322,  0.0048,  0.9381, 0.7655E+06,  0.0107,  1.5438,  1.1995
  37227726,1,  0.0198, 209,  6.6417,  0.0019,  1.0399, 0.8453E+06,  0.0082,  1.5925,  1.1226
  37228487,1,  0.0188,  83,  5.0532,  0.1054,  1.0135, 0.1316E+08,  0.0113,  1.5606,  2.2484
  37230478,1,  0.4236, 502, 13.0322,  0.1140,  0.9592, 0.1219E+08,  0.0053,  1.7215,  1.9055
  37234029,1,  0.0563, 264,  7.2137,  0.1128,  0.8650, 0.9572E+07,  0.0158,  1.6581,  1.6810
  37235799,1,  0.1266, 248,  4.0094,  0.0244,  0.9052, 0.1245E+07,  0.0197,  1.5467,  1.0387
  37244422,1,  0.3027, 140,  3.5096,  0.0151,  0.9180, 0.1317E+06,  0.0307,  1.4862,  4.3504
  37253811,1,  0.0614, 726,  5.8562,  0.4865,  0.9105, 0.1504E+07,  0.0132,  1.5507,  1.1712
  37254197,1,  0.2249, 415,  4.9637,  0.4200,  0.9600, 0.8200E+06,  0.0198,  1.6936,  1.3112
  37268602,1,  0.0414, 248,  4.0094,  0.0244,  0.9052, 0.1245E+07,  0.0197,  1.5467,  1.0387
  37274386,1,  0.0424, 259,  4.2490,  0.0857,  1.0101, 0.2637E+06,  0.0186,  1.4809,  1.0422
  37282575,1,  0.2071, 218,  4.8721,  0.7440,  1.0078, 0.9379E+06,  0.0171,  1.6453,  2.3408
  37289602,1,  0.5617, 710,  3.4118,  0.0179,  0.9644, 0.4677E+06,  0.0445,  1.7277,  1.0190
  37291552,1,  0.6184, 532,  2.6075,  0.0443,  0.7930, 0.1563E+07,  0.0574,  1.5562,  1.0669
  37291853,1,  0.3829, 594,  7.2434,  0.2447,  0.9931, 0.1043E+07,  0.0115,  1.5955,  1.1118
  37292757,1,  0.0608,  17,  9.5102,  0.0189,  0.9837, 0.1626E+06,  0.0169,  1.5460,  1.0726
  37292870,1,  0.0912, 554,  5.8246,  0.0316,  0.9468, 0.3257E+07,  0.0103,  1.7045,  1.0234
  37311915,1,  0.7932, 443,  5.0175,  0.0052,  0.9573, 0.2267E+07,  0.0138,  1.7050, 14.8795
  37316615,1,  0.0235, 104,  3.2225,  0.4841,  0.9312, 0.9631E+06,  0.0346,  1.7499,  1.1800
  37331988,1,  0.0323, 435,  8.0776,  0.0301,  0.9326, 0.1636E+07,  0.0154,  1.5538,  1.3519
  37341235,1,  0.1220, 183, 16.9342,  0.0102,  0.8960, 0.6777E+07,  0.0055,  1.6335,  1.0235
  37353871,1,  0.1165, 594,  7.2434,  0.2447,  0.9931, 0.1043E+07,  0.0115,  1.5955,  1.1118
  37366589,1,  0.7094, 130,  3.9503,  0.0579,  1.0202, 0.1426E+07,  0.0158,  1.6832,  1.6125
  37389036,1,  0.3945, 269,  3.1216,  0.0461,  1.0139, 0.1061E+07,  0.0247,  1.5952,  1.1755
  37390179,1,  0.3756, 351,  7.7006,  0.1148,  0.9542, 0.5363E+07,  0.0111,  1.6394,  1.2273
  37394103,1,  0.3891, 197,  8.7992,  0.4009,  1.0031, 0.5159E+07,  0.0053,  1.6614,  1.7496
  37396068,1,  0.1436, 507,  4.7665,  0.0068,  0.9747, 0.3463E+07,  0.0132,  1.7609,  1.4776
  37397869,1,  0.3684, 498,  6.7792,  0.0166,  0.9169, 0.7720E+06,  0.0199,  1.6134,  1.2868
  37404071,1,  0.6272, 700,  5.6445,  0.0399,  0.8908, 0.1076E+06,  0.0348,  1.4397,  1.2554
  37411658,1,  0.4696, 134,  5.9325,  0.0026,  0.9366, 0.5803E+07,  0.0096,  1.6444,  1.0308
  37414253,1,  0.6499, 649,  6.4941,  0.1750,  0.9616, 0.1283E+06,  0.0112,  1.3898,  1.2439
  37422553,1,  0.0308, 467,  3.9729,  0.1952,  0.9697, 0.1456E+07,  0.0205,  1.6796,  1.3404
  37425680,1,  0.2481,  83,  5.0532,  0.1054,  1.0135, 0.1316E+08,  0.0113,  1.5606,  2.2484
  37430282,1,  0.0882, 350,  8.9034,  0.2297,  0.9349, 0.3155E+07,  0.0085,  1.6049,  1.0914
  37441532,1,  0.1795, 506,  4.7993,  0.1602,  0.8902, 0.8308E+06,  0.0195,  1.5179,  1.1695
  37466204,1,  0.4588, 571,  8.2660,  0.3695,  0.9972, 0.3459E+06,  0.0176,  1.6576,  2.0506
  37466795,1,  0.5504, 435,  8.0776,  0.0301,  0.9326, 0.1636E+07,  0.0154,  1.5538,  1.3519
  37482538,1,  0.7905, 648,  4.1138,  0.1274,  1.0356, 0.3442E+07,  0.0129,  1.6950,  1.2467
  37499398,1,  0.6010, 392, 11.1848,  0.0220,  0.9636, 0.5345E+06,  0.0057,  1.5703,  1.7198
  37501293,1,  0.4596,  44,  1.8885,  0.0188,  1.0283, 0.2051E+06,  0.1226,  1.6913,  1.8219
  37502429,1,  0.1352, 303, 10.5724,  0.0019,  0.9472, 0.2787E+07,  0.0079,  1.6284,  3.9300
  37503452,1,  0.3198, 551,  7.8306,  1.2407,  0.9808, 0.1268E+06,  0.0117,  1.5318,  1.3611
  37507579,1,  0.0927, 238,  5.5915,  0.0097,  0.8878, 0.3721E+07,  0.0137,  1.6046,  1.0225
  37510307,1,  0.7032, 644,  2.7792,  0.1718,  0.9920, 0.2338E+06,  0.0365,  1.5434,  4.1077
  37534721,1,  0.0196, 423,  3.5818,  0.0861,  0.9698, 0.1040E+07,  0.0307,  1.4722,  1.2303
  37540417,1,  0.3582, 366,  4.6699,  0.1035,  1.0030, 0.9999E+06,  0.0148,  1.6821,  1.1223
  37552588,1,  0.3282, 565, 16.1785,  0.2420,  0.9775, 0.2729E+07,  0.0050,  1.7896,  1.3416
  37560922,1,  0.0094, 735,  3.9516,  0.2533,  0.9184, 0.2497E+07,  0.0226,  1.7701,  1.6080
  37567914,1,  0.3808, 663,  1.4073,  0.6139,  0.9411, 0.1164E+07,  0.0769,  1.6291,  1.2659
  37580279,1,  0.3492, 565, 16.1785,  0.2420,  0.9775, 0.2729E+07,  0.0050,  1.7896,  1.3416
  37590688,1,  0.3060, 520,  2.7863,  0.0180,  0.9071, 0.2329E+07,  0.0669,  1.4794,  1.0601
  37612694,1,  0.1336,  98,  5.7232,  0.6263,  1.0657, 0.2995E+07,  0.0083,  1.7383,  1.1903
  37613129,1,  0.0658, 466,  8.4438,  0.2951,  0.9310, 0.7269E+07,  0.0080,  1.7147,  2.2253
  37620028,1,  0.1402, 528,  3.0322,  0.1019,  0.9915, 0.4188E+06,  0.0379,  1.6238,  1.0328
  37620877,1,  0.1611, 138,  6.1921,  0.0085,  0.9860, 0.1708E+07,  0.0091,  1.7068,  7.5278
  37646768,1,  0.0741, 411,  3.0344,  0.2416,  1.0195, 0.1672E+07,  0.0245,  1.7337,  1.0420
  37651507,1,  0.1122, 692,  4.4620,  0.0960,  1.1173, 0.2661E+07,  0.0115,  1.6156,  1.1425
  37651605,1,  0.0179, 428,  1.9707,  0.1026,  0.9859, 0.1460E+06,  0.0563,  1.6849,  7.3021
  37653273,1,  0.0924,  90,  2.6510,  0.3044,  1.0267, 0.6568E+07,  0.0357,  1.9509,  1.6473
  37674937,1,  0.8083,  55,  9.3841,  0.0014,  1.0040, 0.7728E+07,  0.0077,  1.8100,  1.1940
  37692230,1,  0.3802, 475,  7.1856,  0.0170,  0.9967, 0.1238E+06,  0.0143,  1.4985,  3.9845
  37693510,1,  0.4372, 724,  9.6364,  0.0068,  0.9812, 0.6220E+06,  0.0099,  1.6179,  1.0356
  37695686,1,  0.0240, 656,  2.3041,  0.5091,  0.9666, 0.2649E+06,  0.0502,  1.5632,  1.0400
  37714294,1,  0.2278, 182,  3.9007,  0.0219,  0.9520, 0.8027E+06,  0.0243,  1.6235,  1.0228
  37714553,1,  0.3417, 676,  3.2174,  0.0373,  0.9739, 0.3661E+07,  0.0312,  1.8396,  1.2277
  37722768,1,  0.3191, 274,  3.8532,  0.0883,  0.8485, 0.2173E+07,  0.0367,  1.5525,  1.1295
  37742704,1,  0.7403,  19,  8.0770,  0.1073,  0.9593, 0.5444E+07,  0.0092,  1.7420,  1.0286
  37754593,1,  0.3684, 584,  4.1979,  0.2836,  0.9690, 0.2197E+06,  0.0247,  1.5593,  1.0671
  37779697,1,  0.0994, 314,  4.5718,  0.3224,  0.9540, 0.4286E+06,  0.0217,  1.5618,  1.4030
  37787082,1,  0.0886,  39,  8.1342,  0.0717,  1.0164, 0.4017E+06,  0.0064,  1.5008,  1.1096
  37794711,1,  0.2058, 614, 12.0495,  0.0034,  0.9791, 0.2027E+07,  0.0061,  1.6072,  1.0831
  37799359,1,  0.1937, 423,  3.5818,  0.0861,  0.9698, 0.1040E+07,  0.0307,  1.4722,  1.2303
  37802166,1,  0.1735, 466,  8.4438,  0.2951,  0.9310, 0.7269E+07,  0.0080,  1.7147,  2.2253
  37805769,1,  0.0783, 654,  6.6887,  0.3140,  0.9717, 0.5637E+07,  0.0123,  1.6983,  1.4844
  37811951,1,  0.0423, 358,  4.9554,  0.2651,  0.9346, 0.5444E+07,  0.0124,  1.7507,  1.6510
  37818518,1,  0.0295, 664,  7.4521,  0.0018,  0.9545, 0.2477E+07,  0.0085,  1.5726,  2.8146
  37846070,1,  0.0260, 263,  6.1420,  0.0375,  0.9092, 0.4896E+06,  0.0182,  1.5404,  3.2743
  37850811,1,  0.6733, 413,  6.7280,  0.1595,  1.0263, 0.3465E+07,  0.0107,  1.5871,  1.4182
  37861352,1,  0.1757, 481,  7.1921,  0.0027,  0.8995, 0.3007E+07,  0.0107,  1.5350,  1.0144
  37863303,1,  0.4045, 735,  3.9516,  0.2533,  0.9184, 0.2497E+07,  0.0226,  1.7701,  1.6080
  37871958,1,  0.7374, 682,  6.9825,  0.2052,  1.0229, 0.1678E+07,  0.0094,  1.7003,  1.8899
  37881716,1,  1.2263, 492,  5.7253,  0.1623,  0.9681, 0.4104E+07,  0.0124,  1.7030,  1.1020
  37888509,1,  0.0257, 651,  2.2807,  0.0127,  0.9340, 0.1719E+07,  0.0495,  1.5812,  1.2342
  37895045,1,  0.2230, 506,  4.7993,  0.1602,  0.8902, 0.8308E+06,  0.0195,  1.5179,  1.1695
  37905155,1,  0.3693, 541,  2.8050,  0.6811,  0.9211, 0.8160E+06,  0.0397,  1.6350,  1.1091
  37907210,1,  0.3209, 329,  5.0803,  1.3646,  0.9490, 0.1578E+07,  0.0136,  1.5160,  3.8816
  37911554,1,  0.1295, 522,  6.7200,  0.0382,  0.9378, 0.1222E+08,  0.0169,  1.7785,  2.3494
  37932911,1,  0.5133, 370,  3.7914,  0.0181,  0.8500, 0.4720E+06,  0.0262,  1.5295,  1.0216
  37940826,1,  0.2915, 300,  3.6488,  0.1479,  0.9463, 0.1584E+07,  0.0191,  1.6406,  1.1466
  37942302,1,  0.0103,  92,  3.3901,  0.4902,  0.9701, 0.3588E+06,  0.0222,  1.5047,  1.0336
  37947100,1,  0.7046, 491,  3.7838,  0.5084,  0.9338, 0.2248E+07,  0.0183,  1.5695,  1.0995
  37950175,1,  0.2895, 317,  4.2019,  0.2378,  0.9483, 0.1718E+06,  0.0229,  1.4874,  1.5628
  37958382,1,  0.1367, 116,  3.7143,  0.0294,  0.9764, 0.2129E+07,  0.0260,  1.7134,  1.0565
  37972247,1,  0.3393, 425,  6.4510,  0.0165,  0.9521, 0.9676E+06,  0.0170,  1.5747,  1.1468
  37989744,1,  0.0192, 606,  2.3866,  0.1346,  0.9950, 0.1163E+07,  0.0397,  1.6807,  1.0857
  37992280,1,  0.1496, 252,  5.4271,  0.1524,  0.9159, 0.2093E+07,  0.0165,  1.6982,  1.6570
  37997376,1,  0.0991, 319,  8.5780,  0.0011,  0.9998, 0.5523E+06,  0.0091,  1.5468,  1.0430
  38009122,1,  0.0008, 188,  2.9919,  0.1115,  1.0509, 0.4791E+06,  0.0348,  1.6805,  1.0329
  38012203,1,  0.2080, 211,  4.9533,  0.0058,  0.9414, 0.1596E+07,  0.0253,  1.7806,  1.6625
  38024518,1,  0.5810, 315,  5.5498,  0.5387,  0.9603, 0.8937E+06,  0.0154,  1.6032,  5.3458
  38025170,1,  0.0056, 426,  6.4808,  0.0172,  0.9529, 0.8901E+06,  0.0126,  1.5533,  1.0267
  38029741,1,  0.2859,  95,  6.8602,  0.0024,  0.9235, 0.5713E+06,  0.0122,  1.5128, 13.0720
  38032122,1,  0.0379, 582,  3.5640,  0.0344,  0.9918, 0.6296E+07,  0.0200,  1.7507,  1.1231
  38033273,1,  0.3172, 478,  6.3532,  0.0026,  0.9276, 0.3073E+07,  0.0123,  1.6309,  1.0141
  38047617,1,  0.9089, 570,  4.4854,  0.0750,  0.9723, 0.2916E+06,  0.0200,  1.4450,  1.3783
  38048550,1,  0.0823, 352,  3.2610,  0.6485,  0.9592, 0.9111E+06,  0.0251,  1.6193,  1.4263
  38059865,1,  0.7815, 552,  7.2629,  0.1147,  0.9852, 0.9442E+06,  0.0137,  1.6039,  7.9770
  38065297,1,  0.5211, 680,  4.3849,  0.0666,  0.9689, 0.5208E+06,  0.0201,  1.6525,  1.0687
  38069714,1,  0.2380, 469, 13.7301,  0.0014,  1.0011, 0.1864E+07,  0.0061,  1.6869,  1.0152
  38077423,1,  0.0868,  63,  8.8545,  0.0934,  0.9659, 0.5200E+06,  0.0110,  1.4916,  2.0953
  38080317,1,  0.0815, 149,  3.1429,  0.0551,  0.9285, 0.7056E+08,  0.0178,  1.8772,  3.5080
  38100030,1,  0.3355, 627,  5.7489,  0.0951,  1.0229, 0.1107E+08,  0.0094,  1.6820,  1.9961
  38106967,1,  0.2552, 595,  4.6933,  0.4062,  0.9540, 0.2826E+06,  0.0273,  1.6505,  1.2674
  38115019,1,  1.0598,  89,  3.8189,  0.1032,  0.9748, 0.6740E+06,  0.0310,  1.7363,  1.0206
  38125197,1,  0.1412, 363, 12.5556,  0.0212,  0.9255, 0.5189E+06,  0.0109,  1.5378,  1.9030
  38128984,1,  0.4164, 645,  4.1781,  0.0617,  1.0195, 0.1835E+07,  0.0152,  1.6196,  1.0587
  38133760,1,  0.2606, 444,  7.3403,  0.1446,  0.9373, 0.2844E+07,  0.0075,  1.6630,  1.0310
  38144867,1,  0.1148, 327,  5.7397,  0.4640,  1.0157, 0.8515E+06,  0.0097,  1.5054,  1.0341
  38152194,1,  0.1615, 224,  6.7256,  0.4777,  0.9964, 0.7430E+06,  0.0075,  1.4596,  1.1196
  38159010,1,  0.0010, 344,  4.3765,  0.0736,  0.9882, 0.1092E+07,  0.0165,  1.6289,  1.5514
  38184527,1,  0.0114, 126, 17.9183,  0.0079,  0.9120, 0.3864E+06,  0.0066,  1.5485, 11.5468
  38193408,1,  0.0007,  32,  4.4140,  0.2061,  0.8996, 0.1174E+07,  0.0205,  1.6176,  1.4904
  38193417,1,  0.1347, 130,  3.9503,  0.0579,  1.0202, 0.1426E+07,  0.0158,  1.6832,  1.6125
  38211848,1,  0.4995, 466,  8.4438,  0.2951,  0.9310, 0.7269E+07,  0.0080,  1.7147,  2.2253
  38241721,1,  0.6268, 159,  2.4185,  0.1475,  0.9713, 0.2562E+06,  0.0657,  1.6928,  1.0256
  38252780,1,  0.1021, 723,  5.4705,  0.0039,  0.9829, 0.4189E+07,  0.0141,  1.7280,  1.2869
  38265339,1,  0.1072, 685,  4.0660,  0.0234,  0.9935, 0.1836E+06,  0.0506,  1.8079,  1.0738
  38272875,1,  0.0679, 536,  4.9412,  0.0051,  0.9680, 0.1294E+07,  0.0140,  1.6837,  1.3189
  38275933,1,  0.1278, 151,  6.2211,  0.0473,  0.9632, 0.3594E+06,  0.0149,  1.4912,  1.2738
  38283365,1,  0.4437, 424,  8.8271,  0.0314,  0.8886, 0.3991E+06,  0.0168,  1.5114,  1.1950
  38294477,1,  0.2423,  66,  3.0245,  0.4639,  0.9615, 0.4739E+06,  0.0302,  1.5671,  2.3637
  38300854,1,  0.6798, 526,  8.7802,  0.0032,  0.9931, 0.5992E+06,  0.0101,  1.5325,  1.2861
  38311271,1,  0.0226, 298,  6.2669,  0.0049,  0.9555, 0.9796E+06,  0.0157,  1.6014,  1.0280
  38323430,1,  0.2281, 195,  1.7278,  0.0339,  0.9303, 0.2818E+06,  0.0828,  1.3582,  1.0434
  38323954,1,  0.5200, 131,  4.7610,  0.5862,  0.9837, 0.1838E+07,  0.0150,  1.6676,  1.3203
  38324700,1,  0.2580,  66,  3.0245,  0.4639,  0.9615, 0.4739E+06,  0.0302,  1.5671,  2.3637
  38329543,1,  0.3208, 476,  6.1892,  0.0138,  0.9647, 0.3207E+06,  0.0230,  1.5227,  1.0167
  38344805,1,  0.1037, 576,  1.5518,  0.3472,  0.9169, 0.3791E+06,  0.1085,  1.6754,  1.7011
  38366285,1,  0.3518, 391,  3.7541,  0.1995,  0.9886, 0.5932E+06,  0.0176,  1.6204,  1.6066
  38376287,1,  0.9680, 343,  7.5807,  0.0385,  1.0370, 0.1202E+06,  0.0193,  1.6594,  1.1328
  38378071,1,  0.3474, 322,  2.2760,  0.1265,  0.9392, 0.1270E+06,  0.0628,  1.5171,  1.4861
  38382192,1,  0.4501,  80,  5.3817,  0.1577,  1.0186, 0.3870E+06,  0.0149,  1.4982,  1.0449
