object_id,submodel,sim_av,ILOT_INDEX,Mejecta,Vejecta,Mcsm,Rho,R0
 114712789,1,  0.2024,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 114896872,1,  0.0034,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 114916501,1,  0.0691, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 114991987,1,  0.2433, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 115042565,1,  0.0133,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 115078078,1,  0.1382,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 115085076,1,  0.1176, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 115133064,1,  0.3536, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 115165422,1,  0.5930,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 115195439,1,  0.0806,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 115226645,1,  0.1153, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 115247703,1,  0.0959, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 115406753,1,  0.2173, 379,  1.7831,  756.33,  8.9603, 0.960E-13, 34.9775
 115529504,1,  0.1876, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 115543095,1,  0.8217, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
 115566178,1,  0.0974, 235,  3.2424,  665.25,  0.1582, 0.916E-13, 23.9017
 115632781,1,  0.0055,  11,  0.7801,  983.62,  0.2347, 0.762E-13, 16.9347
 115745748,1,  0.0992, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 115824701,1,  0.3661, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 115829700,1,  0.0029,  19,  1.9210,  601.28,  0.2757, 0.124E-13, 57.3847
 115923122,1,  0.3484, 155,  0.5058,  636.66,  2.2175, 0.459E-13, 63.5823
 115999664,1,  0.3127, 112,  0.2436,  872.34,  6.2528, 0.257E-13, 74.9503
 116072601,1,  0.0691, 168,  2.7123,  462.68,  3.2528, 0.807E-14, 95.6851
 116097240,1,  0.1823, 124,  8.1351,  792.62,  1.1907, 0.133E-13, 45.6907
 116117454,1,  0.2379, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 116262041,1,  0.1918, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 116273881,1,  0.0618, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 116305956,1,  0.0193, 132,  3.1007,  744.98,  0.4499, 0.127E-13, 50.5804
 116364481,1,  0.2578, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 116526996,1,  1.0942, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 116643598,1,  0.0812, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 116645462,1,  0.0284, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 116735831,1,  0.0840, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 116801202,1,  0.0883, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
 116893177,1,  0.1050, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 116909860,1,  0.0236, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 116913705,1,  0.0986,  11,  0.7801,  983.62,  0.2347, 0.762E-13, 16.9347
 116979228,1,  0.0775, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 116985656,1,  0.3348, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 117012109,1,  0.0221, 229,  3.7969,  606.51,  7.0135, 0.933E-14, 94.7878
 117193993,1,  0.0799, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 117326700,1,  0.1957, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 117339474,1,  0.0734,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 117426712,1,  0.1440,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 117609523,1,  0.0459, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 117624576,1,  0.0464,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 117657321,1,  0.0706, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 117661790,1,  0.0848, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 117830784,1,  0.0996, 124,  8.1351,  792.62,  1.1907, 0.133E-13, 45.6907
 117889910,1,  0.1162,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 117997397,1,  0.0481, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 118076614,1,  0.2565, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 118119127,1,  0.0634, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 118191913,1,  0.0525, 234,  8.0949,  527.68,  0.2059, 0.397E-13, 66.8561
 118244333,1,  0.7187,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 118425100,1,  0.2022,  17,  1.7765,  559.86,  0.1081, 0.583E-13, 35.6185
 118471271,1,  0.0387, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 118691206,1,  0.0177, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 118851119,1,  0.5199, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 118861940,1,  0.4955, 289,  6.1445,  568.70,  4.3963, 0.648E-13, 43.6641
 119251878,1,  0.1375, 326,  4.9545,  878.04,  0.1956, 0.563E-13, 20.8363
 119316070,1,  1.3413, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 119396189,1,  0.6845, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 119413830,1,  0.0098, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 119462239,1,  0.2697, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 119501212,1,  0.3042,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 119553744,1,  0.0490,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 119634898,1,  0.4419, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 119685153,1,  0.1938,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 119703250,1,  0.0809, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 119733639,1,  0.0200,  27,  0.1302,  510.97,  3.6530, 0.176E-13, 98.3498
 119777481,1,  0.1834, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 119807023,1,  0.0592, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 119955362,1,  0.0508,  16,  0.4619,  799.21,  2.8362, 0.473E-13, 43.2382
 120021275,1,  0.9668, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 120033543,1,  0.0089, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 120089601,1,  0.3380,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 120171378,1,  0.0814, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 120226730,1,  0.0988, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 120231679,1,  0.0278, 379,  1.7831,  756.33,  8.9603, 0.960E-13, 34.9775
 120234318,1,  0.0213,  50,  2.9461,  936.65,  3.8523, 0.132E-13, 64.9692
 120239170,1,  0.4762, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 120424590,1,  0.0085,  25,  0.2332,  650.59,  4.6281, 0.533E-13, 71.6333
 120533532,1,  0.0303, 381,  7.2286,  810.26,  0.1701, 0.280E-13, 22.0192
 120551145,1,  0.0323, 274,  0.2767,  927.22,  3.8479, 0.109E-13, 97.0998
 120562504,1,  0.1555, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 120589564,1,  0.0651, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 120606781,1,  0.1339,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 120703806,1,  0.1181, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 120761540,1,  0.1530, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 120826104,1,  0.0275,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 120855324,1,  1.1254, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 120886347,1,  0.2662, 377,  1.7403,  519.37,  8.3669, 0.454E-13, 72.2676
 121097879,1,  0.9098,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 121160046,1,  0.0206, 326,  4.9545,  878.04,  0.1956, 0.563E-13, 20.8363
 121226124,1,  0.3000, 235,  3.2424,  665.25,  0.1582, 0.916E-13, 23.9017
 121237668,1,  0.0215, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 121439666,1,  0.0699, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 121613619,1,  0.0103, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 121674083,1,  0.0756, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 121715387,1,  0.2684, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 121904034,1,  0.1184, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 121910532,1,  0.0010, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 121998626,1,  0.0494, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 122034889,1,  0.0199, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 122109321,1,  0.2099, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 122264071,1,  0.0055,  91,  0.8843,  830.25,  7.9250, 0.425E-13, 39.5387
 122342366,1,  0.0818,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 122434070,1,  1.2501,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 122486793,1,  0.0138,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 122487033,1,  1.0222,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 122585386,1,  0.2331, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 122620499,1,  0.0328, 141,  8.8678,  920.11,  0.8305, 0.452E-13, 25.5851
 122624767,1,  0.2709, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 122707745,1,  0.3385,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 122831000,1,  0.0214, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 122879599,1,  0.0005, 162,  1.7629,  718.75,  0.4778, 0.168E-13, 36.9601
 122937164,1,  0.3833,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 123096191,1,  0.1164, 183,  7.9637,  702.32,  0.1633, 0.836E-13, 50.6959
 123116507,1,  0.0181,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 123342008,1,  0.4834, 289,  6.1445,  568.70,  4.3963, 0.648E-13, 43.6641
 123344387,1,  0.0681,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 123378428,1,  0.2386,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 123641250,1,  0.0322, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 123684614,1,  0.1845, 367,  4.4165,  668.35,  0.3734, 0.171E-13, 78.1171
 123721059,1,  0.1575, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 123810992,1,  0.1364, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 123994649,1,  0.0892, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 124126374,1,  0.4313, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 124176354,1,  0.8632, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 124308110,1,  0.0334,  91,  0.8843,  830.25,  7.9250, 0.425E-13, 39.5387
 124333376,1,  1.1162, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 124347320,1,  0.1529, 251,  0.5009,  800.66,  8.5710, 0.118E-13, 85.3044
 124368760,1,  0.0424, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 124396696,1,  0.0909, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 124495254,1,  0.1567, 108,  7.3913,  791.22,  0.1044, 0.895E-14, 45.8690
 124513491,1,  0.1171, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 124567224,1,  0.0994, 196,  3.8477,  815.86,  0.1167, 0.119E-13, 89.1319
 124587249,1,  0.1129, 178,  0.5721,  780.85,  6.0773, 0.117E-13, 81.8728
 124600998,1,  0.9345, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 124878421,1,  0.3104,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 124893328,1,  0.9632, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 124896718,1,  0.0152, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 124984867,1,  0.2490, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 124994522,1,  0.2096, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 125126895,1,  0.3196, 304,  0.9201,  872.46,  6.8274, 0.121E-13, 45.4295
 125182019,1,  0.1533, 196,  3.8477,  815.86,  0.1167, 0.119E-13, 89.1319
 125188576,1,  0.2370, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 125232736,1,  0.0388,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 125281143,1,  0.0224, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 125287316,1,  0.1295,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 125291687,1,  0.0738, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 125356668,1,  0.0595,   0,  0.7087,  989.60,  2.7807, 0.360E-13, 64.9978
 125525717,1,  0.0964, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 125804158,1,  0.1309, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 125818011,1,  0.0606, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 125823671,1,  0.1328, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 125844052,1,  0.2846, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 125848792,1,  0.9529, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 125900362,1,  0.7282, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 125936845,1,  0.0405, 152,  0.9262,  724.14,  0.7974, 0.707E-13, 23.6855
 125952371,1,  0.1388, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 125984752,1,  0.3294, 112,  0.2436,  872.34,  6.2528, 0.257E-13, 74.9503
 125985917,1,  0.4588, 192,  2.5904,  818.07,  0.3207, 0.119E-13, 72.7195
 126067156,1,  0.0052, 235,  3.2424,  665.25,  0.1582, 0.916E-13, 23.9017
 126103628,1,  0.1890,  11,  0.7801,  983.62,  0.2347, 0.762E-13, 16.9347
 126199356,1,  0.3126, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 126259115,1,  0.1038, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 126314404,1,  0.5618,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 126433687,1,  0.1527, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 126491128,1,  0.6892, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 126675584,1,  0.0755, 249,  2.0507,  906.89,  0.1625, 0.109E-13, 75.6235
 126697398,1,  0.3984, 181,  0.3881,  832.24,  0.1843, 0.432E-13, 16.6182
 126862941,1,  0.1522, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 126903454,1,  0.0288, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 126963074,1,  0.0095, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 126977976,1,  0.1320, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 126985372,1,  0.0604, 155,  0.5058,  636.66,  2.2175, 0.459E-13, 63.5823
 127092111,1,  0.3227,  91,  0.8843,  830.25,  7.9250, 0.425E-13, 39.5387
 127373006,1,  0.2246, 241,  0.7451,  861.66,  2.7003, 0.406E-13, 52.8518
 127639486,1,  0.0369, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 127640294,1,  0.4889, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 127695628,1,  0.0458, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 127698846,1,  0.3374,  88,  0.7702,  629.54,  8.2966, 0.556E-13, 53.7001
 127746502,1,  0.0603, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 127772022,1,  0.0329, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 127893650,1,  0.5984, 274,  0.2767,  927.22,  3.8479, 0.109E-13, 97.0998
 128092969,1,  0.0867, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 128199933,1,  0.4292, 121,  8.0782,  492.89,  0.6889, 0.942E-14, 95.9144
 128227692,1,  0.0045, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 128416564,1,  0.1168, 170,  2.5602,  976.82,  0.1605, 0.197E-13, 48.4698
 128425842,1,  0.2241, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
 128505185,1,  0.1595, 362,  8.2140,  662.52,  1.4930, 0.538E-13, 47.2100
 128697937,1,  0.4344, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 128730370,1,  0.0540,  25,  0.2332,  650.59,  4.6281, 0.533E-13, 71.6333
 128761157,1,  0.0453, 118,  4.8419,  930.83,  7.4171, 0.373E-13, 73.9401
 128878248,1,  0.1260, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 128920415,1,  0.7615, 183,  7.9637,  702.32,  0.1633, 0.836E-13, 50.6959
 129060655,1,  0.1270, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 129084068,1,  0.0519, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 129143334,1,  0.0174,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 129220981,1,  0.2093,  17,  1.7765,  559.86,  0.1081, 0.583E-13, 35.6185
 129394858,1,  0.5877, 356,  1.6964,  990.01,  0.6816, 0.117E-13, 66.5765
 129527234,1,  0.0322,  25,  0.2332,  650.59,  4.6281, 0.533E-13, 71.6333
 129576145,1,  0.0273, 229,  3.7969,  606.51,  7.0135, 0.933E-14, 94.7878
 129594963,1,  0.0624, 342,  0.1888,  530.77,  1.9428, 0.142E-13, 63.9468
 129619066,1,  0.0958,  39,  0.8487,  998.49,  8.8040, 0.750E-13, 79.5041
 129874354,1,  0.0759, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 129929167,1,  0.0578,  82,  0.1108,  827.30,  5.3562, 0.949E-13, 25.7905
 129968965,1,  0.0780, 278,  4.3840,  629.24,  1.1786, 0.688E-13, 48.2347
 130147810,1,  0.1897,  58,  6.3414,  934.42,  1.4605, 0.286E-13, 39.0445
 130203517,1,  0.0161,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 130291801,1,  0.0076, 116,  7.8277,  692.83,  3.7652, 0.638E-13, 57.1584
 130353565,1,  0.0655, 285,  1.8855,  866.47,  3.6717, 0.276E-13, 94.3169
 130358650,1,  0.1451,  50,  2.9461,  936.65,  3.8523, 0.132E-13, 64.9692
 130403790,1,  0.0543, 290,  7.7417,  583.51,  0.2114, 0.473E-13, 56.0018
 130569267,1,  0.0382, 228,  8.3916,  694.49,  0.7607, 0.304E-13, 72.0853
 130596963,1,  0.0559, 357,  5.6890,  996.99,  1.1232, 0.322E-13, 50.4841
 130606233,1,  0.4881, 148,  2.1865,  684.07,  0.8964, 0.284E-13, 52.7470
 130609176,1,  0.0949, 288,  1.7010,  680.79,  0.4670, 0.105E-13, 72.5141
 130686139,1,  0.0629,  35,  3.4530,  962.58,  9.6666, 0.941E-13, 47.8536
 130771138,1,  0.6152, 254,  6.3961,  872.48,  0.1487, 0.216E-13, 62.1471
