object_id,submodel,sim_av,Iax_INDEX,M_V,t_rise,dm15B,dm15R
  17392625,1,   0, 884,-18.3330, 18.6270,  1.4350,  0.3700
  17396956,1,   0, 442,-18.0390, 18.1500,  1.2380,  0.3860
  17398586,1,   0, 150,-18.3180, 17.5040,  1.0700,  0.4710
  17399135,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
  17400895,1,   0, 742,-18.0890, 17.4970,  1.4580,  0.7060
  17402613,1,   0, 458,-17.2230, 15.9590,  1.3870,  0.3780
  17404021,1,   0, 596,-18.5310, 17.3720,  1.3710,  0.2140
  17406491,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  17407482,1,   0, 731,-18.3130, 17.9970,  1.1360,  0.4180
  17408645,1,   0, 491,-17.9130, 20.0770,  1.2680,  0.5860
  17409711,1,   0, 775,-18.4330, 18.8110,  1.3470,  0.5030
  17410589,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
  17412601,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  17413937,1,   0, 802,-18.4580, 18.4710,  1.1760,  0.3740
  17414099,1,   0, 406,-18.1400, 20.1680,  0.9880,  0.4100
  17415220,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
  17415475,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  17417779,1,   0, 600,-17.4050, 15.8060,  1.2960,  0.7560
  17420674,1,   0, 799,-15.2240,  8.9940,  1.6530,  0.5870
  17429530,1,   0, 937,-17.2220, 15.0410,  1.6370,  0.8760
  17433897,1,   0, 984,-17.3030, 17.4760,  1.7570,  0.7400
  17435219,1,   0, 467,-16.4960,  9.8300,  1.4670,  0.4580
  17436055,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  17436703,1,   0, 496,-17.5580, 14.3970,  1.6930,  0.9320
  17437231,1,   0, 624,-18.6110, 21.2360,  1.0720,  0.8490
  17438361,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  17443291,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  17446687,1,   0, 987,-18.0950, 17.1140,  1.4640,  0.4930
  17449111,1,   0, 247,-18.1570, 18.5470,  1.1690,  0.4900
  17449157,1,   0, 682,-17.9960, 20.2630,  1.3320,  0.5220
  17452380,1,   0, 482,-17.7280, 18.6420,  1.6970,  0.5820
  17452798,1,   0, 169,-18.2250, 17.9430,  1.7870,  0.4900
  17455659,1,   0, 386,-17.2540, 16.6600,  1.3200,  0.9560
  17455907,1,   0, 545,-17.9480, 19.1900,  1.5260,  0.8020
  17458194,1,   0, 867,-18.6220, 20.3540,  1.4460,  0.2700
  17459105,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
  17461225,1,   0, 937,-17.2220, 15.0410,  1.6370,  0.8760
  17462073,1,   0, 691,-15.4270, 15.1870,  1.9380,  0.7910
  17464087,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17464815,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
  17465021,1,   0, 523,-18.7620, 17.6090,  1.6520,  0.4380
  17469993,1,   0, 670,-17.7830, 16.4230,  1.5850,  0.7150
  17470271,1,   0, 247,-18.1570, 18.5470,  1.1690,  0.4900
  17472516,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  17473460,1,   0, 150,-18.3180, 17.5040,  1.0700,  0.4710
  17473744,1,   0,  91,-17.9440, 19.7200,  1.0340,  0.4700
  17475072,1,   0,  47,-17.4290, 18.2490,  1.5560,  0.9690
  17475338,1,   0, 637,-18.0560, 17.2640,  1.7450,  0.7720
  17477740,1,   0, 169,-18.2250, 17.9430,  1.7870,  0.4900
  17477970,1,   0, 194,-16.6200, 13.7610,  1.8610,  0.4270
  17480690,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  17484010,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
  17484331,1,   0, 176,-17.5890, 16.3830,  1.3000,  0.7910
  17485629,1,   0,  25,-18.3110, 17.4610,  1.0310,  0.1550
  17491661,1,   0, 517,-18.3820, 20.7310,  1.3770,  0.4700
  17491839,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  17492420,1,   0, 128,-18.5930, 17.8580,  1.0680,  0.5140
  17494045,1,   0, 641,-18.7930, 24.5660,  1.5290,  0.6200
  17498374,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  17499499,1,   0, 959,-17.9060, 19.2680,  1.3340,  0.4470
  17500128,1,   0, 961,-17.8370, 18.9310,  1.1250,  0.1770
  17502514,1,   0, 118,-17.8240, 17.1220,  1.2500,  0.9090
  17504439,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  17504931,1,   0, 869,-16.4280, 13.9460,  1.8610,  0.6320
  17505069,1,   0, 427,-17.7830, 17.1410,  0.8690,  1.1150
  17506098,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  17506766,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
  17507762,1,   0, 872,-18.1780, 18.8550,  1.6410,  0.4440
  17507900,1,   0, 920,-18.8440, 18.7960,  1.7040,  0.4470
  17510600,1,   0, 965,-18.6080, 18.6490,  1.0630,  0.7510
  17512254,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
  17513931,1,   0, 895,-16.9740, 15.1720,  1.6380,  0.8930
  17515471,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
  17515632,1,   0, 158,-16.9850, 15.1150,  1.5980,  0.9110
  17527115,1,   0, 234,-17.5380, 19.9990,  1.7420,  0.6630
  17531493,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
  17535334,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  17535726,1,   0, 624,-18.6110, 21.2360,  1.0720,  0.8490
  17536399,1,   0, 697,-18.0380, 17.6380,  0.9590,  0.4910
  17538515,1,   0, 731,-18.3130, 17.9970,  1.1360,  0.4180
  17538620,1,   0, 235,-18.0580, 21.0710,  1.2550,  0.5500
  17538653,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  17543352,1,   0, 949,-17.7870, 16.7170,  1.9050,  0.6420
  17544227,1,   0, 950,-17.9460, 16.4610,  1.7000,  0.7760
  17545038,1,   0, 434,-17.5350, 21.7670,  1.5960,  0.2940
  17547317,1,   0, 639,-18.7040, 19.4420,  1.1430,  0.8760
  17548069,1,   0, 867,-18.6220, 20.3540,  1.4460,  0.2700
  17548431,1,   0, 491,-17.9130, 20.0770,  1.2680,  0.5860
  17550974,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
  17558526,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17561743,1,   0, 496,-17.5580, 14.3970,  1.6930,  0.9320
  17565240,1,   0, 886,-18.7300, 21.9310,  1.2880,  0.6890
  17565325,1,   0, 559,-18.1400, 17.3680,  1.3180,  0.3870
  17567031,1,   0,  40,-16.6810, 15.9130,  1.5960,  0.8980
  17568344,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  17569213,1,   0, 597,-18.1650, 21.5490,  1.0860,  0.4560
  17571676,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
  17572451,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
  17574999,1,   0, 645,-18.0730, 15.5160,  1.4790,  0.6920
  17575023,1,   0, 168,-18.2460, 14.3170,  1.5840,  0.5450
  17577711,1,   0, 624,-18.6110, 21.2360,  1.0720,  0.8490
  17578149,1,   0, 308,-18.0840, 20.7240,  1.5050,  0.5600
  17585793,1,   0,  33,-18.1390, 18.2050,  1.1680,  0.8020
  17586986,1,   0, 530,-18.0190, 18.4220,  1.0040,  0.9760
  17587874,1,   0, 590,-18.0760, 21.1310,  0.8940,  0.3770
  17591536,1,   0, 357,-18.7240, 22.4000,  1.1250,  0.1230
  17592625,1,   0, 232,-17.2980, 15.1260,  1.5180,  0.3180
  17599653,1,   0, 777,-17.8250, 19.2270,  1.3680,  0.9140
  17602875,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  17604565,1,   0, 346,-17.4290, 16.4050,  1.1810,  0.7330
  17605002,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  17605937,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17607500,1,   0, 927,-18.1860, 23.3150,  1.2670,  0.6450
  17608034,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
  17608481,1,   0, 732,-18.3170, 19.2780,  1.2940,  0.1360
  17612277,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
  17612336,1,   0, 237,-16.7530, 16.9840,  1.3620,  0.9140
  17614511,1,   0,  11,-17.7070, 16.7510,  1.3460,  0.6650
  17616226,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  17616351,1,   0,  11,-17.7070, 16.7510,  1.3460,  0.6650
  17616590,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
  17616890,1,   0, 471,-17.2400, 17.6300,  1.4840,  0.4560
  17618048,1,   0, 301,-17.0540, 19.2350,  1.6820,  0.8810
  17621240,1,   0, 563,-17.5920, 18.1060,  1.0660,  0.3140
  17621616,1,   0, 463,-17.1910, 17.0680,  1.7100,  0.5610
  17623505,1,   0, 759,-18.1050, 20.0570,  1.1340,  0.3890
  17626454,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
  17626893,1,   0, 178,-17.4130, 14.1970,  1.5560,  0.7810
  17627176,1,   0, 597,-18.1650, 21.5490,  1.0860,  0.4560
  17629508,1,   0, 946,-17.8180, 17.7780,  1.1380,  0.3380
  17635209,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  17636568,1,   0, 556,-18.2940, 16.9530,  1.7120,  0.3470
  17638377,1,   0, 118,-17.8240, 17.1220,  1.2500,  0.9090
  17641173,1,   0, 154,-18.2360, 17.8640,  1.2910,  0.4940
  17649137,1,   0, 426,-17.8450, 16.2670,  1.6310,  0.7750
  17653402,1,   0, 961,-17.8370, 18.9310,  1.1250,  0.1770
  17653598,1,   0, 151,-18.0110, 22.1630,  1.4000,  0.9320
  17653801,1,   0,  25,-18.3110, 17.4610,  1.0310,  0.1550
  17658711,1,   0, 639,-18.7040, 19.4420,  1.1430,  0.8760
  17659987,1,   0, 820,-17.9990, 21.9720,  1.0470,  0.6740
  17660368,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
  17666085,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
  17666470,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17668114,1,   0, 385,-18.2740, 16.1290,  1.3930,  0.4510
  17668733,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
  17670771,1,   0, 544,-15.7780, 13.7710,  1.5290,  0.5570
  17672204,1,   0, 804,-18.4930, 18.8160,  1.0070,  0.7400
  17676339,1,   0,   9,-16.4730, 12.9260,  2.0260,  0.9550
  17679561,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
  17686990,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  17689074,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
  17689372,1,   0, 820,-17.9990, 21.9720,  1.0470,  0.6740
  17693882,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  17694056,1,   0, 442,-18.0390, 18.1500,  1.2380,  0.3860
  17695428,1,   0, 110,-16.9450, 16.4760,  1.3250,  0.4080
  17696516,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
  17697518,1,   0,  75,-15.8700, 11.6020,  1.6350,  0.8370
  17703406,1,   0, 615,-17.7940, 16.6650,  1.2160,  0.4640
  17708425,1,   0, 576,-17.9560, 20.7200,  1.4920,  0.6870
  17709354,1,   0, 451,-17.8130, 15.1220,  1.4840,  0.4940
  17710919,1,   0, 700,-18.5150, 21.0010,  1.5300,  0.5690
  17714109,1,   0,  24,-17.8270, 14.5560,  1.2550,  0.6040
  17716211,1,   0, 585,-18.2960, 19.8500,  1.5600,  0.3700
  17717955,1,   0, 244,-18.2680, 18.2070,  1.2740,  0.4490
  17718932,1,   0, 470,-17.5880, 17.4180,  1.2960,  0.1280
  17719421,1,   0, 235,-18.0580, 21.0710,  1.2550,  0.5500
  17720374,1,   0, 864,-17.5400, 17.6130,  1.0050,  0.3500
  17723558,1,   0, 517,-18.3820, 20.7310,  1.3770,  0.4700
  17723786,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  17726003,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
  17728550,1,   0, 719,-17.6460, 14.2780,  1.5990,  0.6080
  17731657,1,   0, 210,-17.6820, 17.4590,  1.4040,  0.2460
  17733850,1,   0, 116,-16.6170, 15.0440,  1.0330,  0.4630
  17734505,1,   0, 244,-18.2680, 18.2070,  1.2740,  0.4490
  17736430,1,   0, 639,-18.7040, 19.4420,  1.1430,  0.8760
  17736723,1,   0, 387,-14.8860, 10.4820,  1.6530,  0.6320
  17739065,1,   0, 228,-17.7940, 20.2310,  1.3030,  0.4350
  17741429,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  17743800,1,   0, 877,-17.4290, 15.6130,  1.4410,  0.4060
  17746224,1,   0, 349,-18.3890, 19.3990,  0.8590,  0.8260
  17746788,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17747551,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  17747619,1,   0, 752,-17.8120, 18.8010,  1.4170,  0.5230
  17751921,1,   0, 562,-18.1130, 16.5430,  1.2400,  0.5590
  17754015,1,   0, 546,-18.0050, 18.7280,  1.1270,  0.6180
  17755501,1,   0, 742,-18.0890, 17.4970,  1.4580,  0.7060
  17760406,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  17760822,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
  17764115,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  17764919,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  17765046,1,   0, 724,-18.0980, 15.4710,  0.9800,  0.6050
  17769197,1,   0, 232,-17.2980, 15.1260,  1.5180,  0.3180
  17770408,1,   0, 491,-17.9130, 20.0770,  1.2680,  0.5860
  17770846,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
  17771611,1,   0, 630,-16.9100, 13.7040,  1.3020,  0.4420
  17774443,1,   0, 961,-17.8370, 18.9310,  1.1250,  0.1770
  17776211,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  17776775,1,   0,  91,-17.9440, 19.7200,  1.0340,  0.4700
  17782628,1,   0, 430,-16.2280, 12.0910,  1.7060,  0.7210
  17784845,1,   0, 756,-17.6620, 19.9750,  0.9440,  0.5400
  17785523,1,   0, 625,-17.9950, 19.5180,  2.0850,  0.5770
  17788123,1,   0, 741,-17.0340, 18.6860,  1.9660,  0.5360
  17794503,1,   0, 299,-18.4140, 16.4030,  1.2000,  0.1040
  17794674,1,   0, 317,-18.6190, 21.3240,  1.1770,  0.5670
  17795286,1,   0, 607,-18.7180, 20.1990,  1.0600,  0.5910
  17796497,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  17798399,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
  17799251,1,   0, 293,-16.2470, 12.5210,  1.5080,  0.9330
  17799719,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
  17801543,1,   0, 168,-18.2460, 14.3170,  1.5840,  0.5450
  17802641,1,   0, 979,-17.4040, 16.4430,  1.4430,  0.9450
  17805582,1,   0, 405,-18.0740, 16.1980,  0.9580,  0.2320
  17807041,1,   0, 182,-18.6310, 19.1720,  1.3560,  0.6970
  17808742,1,   0, 949,-17.7870, 16.7170,  1.9050,  0.6420
  17810649,1,   0, 333,-17.8810, 18.1790,  1.3460,  0.7080
  17815606,1,   0, 154,-18.2360, 17.8640,  1.2910,  0.4940
  17816469,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  17818700,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
  17821377,1,   0,  16,-18.9380, 22.2700,  1.6030,  0.8130
  17822088,1,   0, 699,-18.2410, 14.2490,  1.2650,  0.5860
  17823916,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  17824714,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  17832091,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  17839245,1,   0, 648,-18.4930, 22.4830,  1.3390,  0.7520
  17841127,1,   0, 558,-18.4060, 17.3270,  1.0980,  1.1320
  17845668,1,   0, 168,-18.2460, 14.3170,  1.5840,  0.5450
  17848344,1,   0,  62,-17.0310, 14.5510,  1.2810,  0.3330
  17848355,1,   0, 530,-18.0190, 18.4220,  1.0040,  0.9760
  17852062,1,   0, 636,-18.8230, 20.9160,  1.2610,  0.7910
  17854144,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
  17854916,1,   0, 126,-18.8010, 22.5630,  1.2850,  0.4280
  17855179,1,   0, 238,-18.5180, 19.8020,  1.3120,  0.1940
  17857226,1,   0,  27,-17.8520, 16.8840,  1.6540,  0.6240
  17857633,1,   0, 610,-18.3350, 21.8960,  1.5820,  0.9210
  17858682,1,   0, 863,-17.2840, 15.4510,  1.3220,  0.7070
  17859430,1,   0, 295,-15.6800, 12.7520,  2.0510,  0.4100
  17859462,1,   0, 652,-15.6230, 11.2780,  2.0900,  0.5120
  17863564,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
  17865292,1,   0, 715,-16.8710, 12.1760,  1.4370,  0.5910
  17865551,1,   0, 736,-16.8540, 13.9590,  1.4430,  0.7260
  17868831,1,   0, 236,-17.5280, 16.9580,  1.6030,  0.8260
  17870010,1,   0, 961,-17.8370, 18.9310,  1.1250,  0.1770
  17871389,1,   0, 373,-16.1510, 13.3090,  1.3970,  0.5530
  17875158,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  17876661,1,   0, 257,-18.5590, 18.5810,  1.4230,  0.2510
  17877725,1,   0, 136,-19.0140, 23.5080,  1.3330,  0.5000
  17878316,1,   0, 756,-17.6620, 19.9750,  0.9440,  0.5400
  17881105,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
  17882660,1,   0, 639,-18.7040, 19.4420,  1.1430,  0.8760
  17883410,1,   0, 151,-18.0110, 22.1630,  1.4000,  0.9320
  17890134,1,   0, 882,-16.5470, 11.4180,  1.6000,  0.7500
  17891007,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  17896649,1,   0, 675,-15.2380, 10.9110,  1.8840,  0.9930
  17896883,1,   0, 414,-17.0220, 14.6850,  1.6480,  0.4080
  17898217,1,   0, 817,-16.6250, 15.1150,  1.4960,  0.8140
  17899008,1,   0, 540,-18.5120, 17.3710,  1.4800,  0.1410
  17899752,1,   0, 296,-17.9310, 21.7780,  1.2100,  0.0650
  17902902,1,   0, 607,-18.7180, 20.1990,  1.0600,  0.5910
  17903821,1,   0, 732,-18.3170, 19.2780,  1.2940,  0.1360
  17903898,1,   0, 858,-17.8870, 18.2440,  1.1850,  0.2920
  17904177,1,   0, 538,-18.5420, 19.7820,  1.0940,  0.3470
  17908300,1,   0, 962,-18.5040, 19.7900,  1.2160,  0.6380
  17908863,1,   0, 752,-17.8120, 18.8010,  1.4170,  0.5230
  17912630,1,   0, 357,-18.7240, 22.4000,  1.1250,  0.1230
  17915594,1,   0, 423,-17.3370, 15.3700,  1.4480,  0.4370
  17915791,1,   0, 199,-17.8660, 17.8500,  0.7680,  0.4330
  17918910,1,   0, 299,-18.4140, 16.4030,  1.2000,  0.1040
  17923331,1,   0, 459,-18.6200, 20.4770,  1.0730,  0.4460
  17923471,1,   0, 399,-16.9820, 18.2800,  1.3830,  0.5480
  17924013,1,   0, 146,-17.7890, 20.0990,  1.1550,  0.6320
  17925709,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
  17930396,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  17930705,1,   0, 525,-17.4430, 16.8500,  1.5990,  0.7770
  17930886,1,   0, 877,-17.4290, 15.6130,  1.4410,  0.4060
  17930925,1,   0, 771,-18.2250, 16.7760,  1.4300,  0.7130
  17935436,1,   0, 556,-18.2940, 16.9530,  1.7120,  0.3470
  17935560,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  17940044,1,   0, 606,-18.2720, 20.1190,  1.2500,  0.6120
  17943831,1,   0, 314,-18.6590, 21.6860,  1.5160,  0.5580
  17944252,1,   0, 731,-18.3130, 17.9970,  1.1360,  0.4180
  17946680,1,   0, 949,-17.7870, 16.7170,  1.9050,  0.6420
  17948672,1,   0, 333,-17.8810, 18.1790,  1.3460,  0.7080
  17949462,1,   0, 740,-18.1730, 20.2020,  1.0210,  0.6500
  17951342,1,   0, 816,-18.0900, 16.9210,  1.5700,  0.3740
  17953532,1,   0, 598,-17.8650, 16.6950,  1.5490,  1.1470
  17955761,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17963510,1,   0, 340,-18.2950, 18.7280,  1.0100,  0.2970
  17965465,1,   0, 154,-18.2360, 17.8640,  1.2910,  0.4940
  17966229,1,   0, 620,-18.3410, 21.5020,  1.3490,  0.5920
  17966302,1,   0, 118,-17.8240, 17.1220,  1.2500,  0.9090
  17967791,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
  17968423,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  17968652,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
  17968797,1,   0, 752,-17.8120, 18.8010,  1.4170,  0.5230
  17969558,1,   0, 139,-17.2540, 13.8860,  1.1090,  0.5520
  17969814,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  17972595,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
  17972606,1,   0, 820,-17.9990, 21.9720,  1.0470,  0.6740
  17972796,1,   0,  43,-17.7980, 17.5480,  1.3200,  0.6690
  17975977,1,   0,   7,-19.0180, 23.8750,  1.0060,  0.5370
  17977860,1,   0, 884,-18.3330, 18.6270,  1.4350,  0.3700
  17977927,1,   0, 697,-18.0380, 17.6380,  0.9590,  0.4910
  17982082,1,   0,  74,-18.3680, 19.9870,  1.6180,  0.5140
  17982541,1,   0, 950,-17.9460, 16.4610,  1.7000,  0.7760
  17984640,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
  17987016,1,   0, 859,-17.1060, 16.8710,  1.6970,  0.7710
  17990655,1,   0, 589,-15.4500, 10.9340,  1.7200,  0.9970
  17991168,1,   0, 915,-18.9010, 20.7580,  1.0970,  0.5140
  17992022,1,   0, 251,-18.7770, 23.2870,  1.1230,  0.5510
  17994426,1,   0, 664,-18.4730, 19.5490,  1.0590,  0.4530
  17997150,1,   0, 884,-18.3330, 18.6270,  1.4350,  0.3700
  17998590,1,   0, 353,-18.3160, 17.1290,  1.1710,  0.7080
  18001860,1,   0, 682,-17.9960, 20.2630,  1.3320,  0.5220
  18008383,1,   0, 698,-17.8040, 14.6780,  1.3310,  0.2820
  18010994,1,   0, 540,-18.5120, 17.3710,  1.4800,  0.1410
  18016987,1,   0,  43,-17.7980, 17.5480,  1.3200,  0.6690
  18017582,1,   0, 753,-19.1610, 21.5690,  1.0370,  0.5920
  18018181,1,   0, 694,-17.7800, 17.9790,  1.4070,  0.3450
  18018503,1,   0, 696,-18.3740, 21.3610,  1.4410,  0.5270
  18018591,1,   0, 191,-17.0060, 16.2290,  1.0290,  0.3060
  18019327,1,   0, 446,-17.7230, 17.1440,  1.1010,  0.7190
  18020058,1,   0, 618,-18.2970, 20.0980,  0.9810,  0.1860
  18020767,1,   0, 180,-18.0890, 14.7030,  1.4140,  0.6700
  18020863,1,   0, 251,-18.7770, 23.2870,  1.1230,  0.5510
  18022263,1,   0, 768,-17.0460, 16.8230,  1.2440,  0.4670
  18022378,1,   0, 764,-18.7000, 17.0870,  1.4290,  0.4780
  18025613,1,   0, 962,-18.5040, 19.7900,  1.2160,  0.6380
  18030337,1,   0, 759,-18.1050, 20.0570,  1.1340,  0.3890
  18031147,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  18032322,1,   0, 137,-18.1830, 16.5020,  1.4670,  0.1940
  18032381,1,   0, 987,-18.0950, 17.1140,  1.4640,  0.4930
  18033001,1,   0, 798,-17.3610, 15.1950,  1.4890,  0.1710
  18037087,1,   0, 618,-18.2970, 20.0980,  0.9810,  0.1860
  18050769,1,   0, 291,-17.0920, 14.0850,  1.5120,  0.5050
  18050956,1,   0, 458,-17.2230, 15.9590,  1.3870,  0.3780
  18056367,1,   0, 215,-18.4170, 15.8390,  1.1710,  0.7230
  18060568,1,   0, 384,-17.2500, 16.9290,  1.7250,  0.5170
  18060599,1,   0, 724,-18.0980, 15.4710,  0.9800,  0.6050
  18060770,1,   0, 776,-17.6570, 15.2250,  1.5350,  0.4940
  18064606,1,   0, 518,-16.7910, 14.1700,  1.2070,  0.5050
  18067079,1,   0, 746,-18.3250, 17.0500,  1.7110,  0.6890
  18069868,1,   0, 685,-17.3190, 16.8370,  1.6450,  0.7240
  18072808,1,   0, 689,-17.9560, 18.8950,  1.5570,  0.5180
  18078698,1,   0, 541,-19.3750, 21.2020,  0.8010,  0.5560
  18079542,1,   0, 690,-18.4750, 19.7270,  1.3080,  0.1040
  18082339,1,   0, 619,-17.7120, 15.1310,  1.4750,  0.7780
  18082436,1,   0, 263,-18.7250, 16.7910,  1.1460,  0.5080
  18082507,1,   0, 320,-16.4700, 11.4460,  1.6210,  0.8170
  18083086,1,   0, 402,-18.3520, 19.6150,  1.3370,  0.5220
  18083209,1,   0, 901,-17.8070, 19.7860,  1.1130,  0.5770
  18083842,1,   0, 700,-18.5150, 21.0010,  1.5300,  0.5690
  18085023,1,   0, 482,-17.7280, 18.6420,  1.6970,  0.5820
  18087449,1,   0, 861,-18.5270, 20.1120,  1.1520,  0.1830
  18087461,1,   0, 482,-17.7280, 18.6420,  1.6970,  0.5820
  18088235,1,   0, 801,-18.5520, 21.0160,  0.9910,  0.1020
  18089249,1,   0, 624,-18.6110, 21.2360,  1.0720,  0.8490
  18091805,1,   0, 415,-18.0770, 19.8390,  1.2960,  0.8140
  18093481,1,   0, 546,-18.0050, 18.7280,  1.1270,  0.6180
  18101154,1,   0, 689,-17.9560, 18.8950,  1.5570,  0.5180
  18108487,1,   0, 742,-18.0890, 17.4970,  1.4580,  0.7060
  18110909,1,   0, 125,-18.5400, 16.9700,  1.3940,  0.3370
  18113361,1,   0, 487,-18.7560,  18,  1.3860,  0.6710
  18114965,1,   0, 555,-18.2980, 18.4220,  1.2310,  0.8280
  18116676,1,   0, 684,-17.8510, 17.5510,  1.1480,  0.8420
  18119313,1,   0, 575,-18.0940, 17.7540,  1.5210,  0.5700
  18123464,1,   0, 607,-18.7180, 20.1990,  1.0600,  0.5910
  18125256,1,   0, 877,-17.4290, 15.6130,  1.4410,  0.4060
  18128411,1,   0, 886,-18.7300, 21.9310,  1.2880,  0.6890
  18130562,1,   0, 526,-18.9810, 23.2100,  1.6100,  0.5240
  18132395,1,   0, 957,-18.5710, 19.5830,  1.4120,  0.5980
  18132804,1,   0, 401,-18.8720, 22.5480,  0.9610,  0.6770
  18136053,1,   0, 182,-18.6310, 19.1720,  1.3560,  0.6970
  18136909,1,   0, 106,-18.2660, 18.8010,  1.1830,  0.4680
  18143254,1,   0, 700,-18.5150, 21.0010,  1.5300,  0.5690
  18148230,1,   0, 902,-16.8270, 14.2290,  1.7690,  0.5530
  18151612,1,   0, 759,-18.1050, 20.0570,  1.1340,  0.3890
  18151638,1,   0, 927,-18.1860, 23.3150,  1.2670,  0.6450
