object_id,submodel,sim_av,SLSN_INDEX,bfield,mns,pspin,kappa,kappagamma,mej,temp,vej
   5986220,1,  0.2123,  59,  0.8174,  2.2330,  3.3663,  0.1418,  0.7672,  7.2809, 6372.70, 8128.16
   5987311,1,  0.0737, 479,  0.5458,  2.2288,  1.7433,  0.0833,  0.0175,  6.8610, 5481.00,14581.17
   5987962,1,  0.0601, 277,  0.3514,  1.9670,  2.3089,  0.0876,  0.4777,  3.3607, 6179.57,12963.27
   6006548,1,  0.0159, 277,  0.3514,  1.9670,  2.3089,  0.0876,  0.4777,  3.3607, 6179.57,12963.27
   6011049,1,  0.7648, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
   6011900,1,  0.3029, 584,  1.4023,  1.6899,  1.5732,  0.0857,  0.0130,  6.1906, 6740.18, 8507.90
   6013455,1,  0.0286, 313,  0.4617,  1.5512,  1.6241,  0.0860,  0.4783,  7.7706, 7397.02, 5913.10
   6017854,1,  0.4826, 612,  0.9399,  1.6304,  2.2293,  0.0892, 11.1469,  4.6670, 7661.14, 8278.60
   6018204,1,  0.0396, 332,  1.1740,  1.6248,  3.2388,  0.1732,  0.1374,  1.4744, 7327.29,10935.16
   6019599,1,  0.0267, 213,  1.1215,  1.8916,  3.0998,  0.1146,  0.2813,  3.2396, 9007.73,10981.00
   6022832,1,  0.9891, 558,  0.6692,  2.0477,  1.5512,  0.1624,  0.0925,  4.7418, 5694.86,13251.09
   6030499,1,  0.0974, 235,  0.8517,  1.6382,  1.5466,  0.1734,  0.3708, 14.3535, 5830.32, 9376.88
   6030705,1,  0.1678, 771,  0.1860,  1.6969,  1.3891,  0.1871,  0.0038,  7.2933, 6079.37,13258.94
   6038096,1,  0.0563, 388,  0.2870,  2.1618,  2.3790,  0.0827,  0.5042,  8.3696, 5896.01, 6188.48
   6042054,1,  0.9871, 429,  0.4224,  1.8217,  2.1499,  0.1054,  0.0510, 12.4493, 4151.48, 6444.65
   6043590,1,  0.1105, 821,  0.7277,  1.7442,  2.0859,  0.1760,  0.0403, 10.7007, 7027.12,10281.35
   6046388,1,  0.0373, 388,  0.2870,  2.1618,  2.3790,  0.0827,  0.5042,  8.3696, 5896.01, 6188.48
   6054477,1,  0.0783, 119,  3.7933,  1.9239,  2.9560,  0.0588,  3.6968,  4.1856, 5537.66, 5969.18
   6056295,1,  0.0117, 425,  0.3633,  1.7637,  1.1968,  0.1955,  0.0095, 10.2564, 6393.84,12396.82
   6056299,1,  0.1696,  29,  1.2847,  2.2650,  2.3341,  0.1623,  0.5057,  5.0807, 5798.93, 9969.52
   6059683,1,  0.0927, 750,  1.4737,  2.0982,  3.9360,  0.0938,  0.7572,  6.1600, 4941.59, 7553.64
   6061418,1,  0.0277, 453,  0.0598,  2.2108,  1.0845,  0.1949,  0.0067, 19.0233, 6757.86, 8963.91
   6072234,1,  0.0363, 473,  0.9835,  1.8082,  3.4937,  0.1118,  0.0103, 10.0122, 7949.56, 6294.53
   6075778,1,  0.0786, 847,  0.2016,  1.4534,  1.3394,  0.0912,  128.44,  5.2702, 7680.93, 7627.70
   6075939,1,  0.3018, 873,  4.7184,  1.6082,  2.9987,  0.0837,  0.7009,  1.6432, 5213.02,11037.68
   6078699,1,  0.0241, 562,  0.9852,  1.4862,  1.5555,  0.1694,  0.1152,  6.7488, 7891.41, 7970.08
   6079938,1,  0.2529, 586,  0.1794,  1.8925,  1.0251,  0.1847,  0.2002,  6.1064, 5717.97, 9272.86
   6081026,1,  0.3229, 521,  3.2324,  1.9189,  1.9898,  0.1030,  0.2415,  3.4286, 6867.28,14434.84
   6087683,1,  0.0272, 149,  1.1118,  1.9134,  5.3423,  0.1351,  0.1238,  2.9514, 5163.71,12804.25
   6089720,1,  0.0305, 906,  1.7903,  1.7778,  2.0763,  0.1178,  0.8789,  5.8684, 6638.72, 6741.25
   6093282,1,  0.0035, 462,  0.7501,  1.6625,  2.2113,  0.0980,  5.8406,  9.3640, 6033.64, 6333.55
   6096163,1,  0.0939,  93,  0.6784,  1.8679,  1.9882,  0.1591,  7.6388,  7.4294, 3788.90, 8685.75
   6096939,1,  0.1847, 708,  0.6715,  1.9099,  1.5980,  0.1979, 47.7493, 20.0501, 5937.20, 8237.27
   6096981,1,  0.0394, 375,  1.2592,  2.1367,  3.5795,  0.0674, 1151.59,  4.0731, 4741.76,10108.38
   6103573,1,  0.1598, 118,  0.7451,  1.5582,  1.7809,  0.1583,  9.5501,  3.0416, 5325.16, 7936.57
   6104980,1,  0.0687, 763,  0.5633,  1.9871,  1.3404,  0.1245,  0.0103,  7.0626, 3882.22,12776.10
   6108413,1,  1.4131, 928,  1.2606,  1.9018,  3.9302,  0.0952,  1.1065,  1.2964, 5077.89, 9316.39
   6108577,1,  0.0435, 240,  0.1460,  1.4224,  2.1847,  0.1175,  0.0106,  6.2202, 3984.54,13277.99
   6113926,1,  0.1201, 306,  5.4898,  2.1771,  6.2151,  0.1264,  2.9854,  3.4197, 6110.11, 7735.07
   6121727,1,  0.0662,  16,  2.8490,  2.4258,  1.9950,  0.1240,  0.0048,  9.8190, 5134.84, 8747.61
   6133647,1,  0.0007, 813,  2.4841,  1.6348,  1.0496,  0.1471,  0.4666, 16.2423, 5020.10,10706.16
   6139462,1,  0.0135, 270,  2.4878,  1.7148,  1.5887,  0.1544,  8.0579,  5.1117, 4471.81, 9538.14
   6139637,1,  0.2683, 446,  0.2470,  1.7530,  1.3955,  0.1671,  0.0699,  6.4749, 5884.07, 8713.19
   6139836,1,  0.0114, 783,  0.5518,  2.0275,  2.3608,  0.1221,  0.3946,  6.5726, 7889.60, 6824.70
   6141266,1,  0.0065, 206,  0.7040,  1.7878,  1.7270,  0.1156,  3.3400,  6.5272, 6947.25, 5703.95
   6141817,1,  0.4163, 387,  1.6735,  1.8356,  4.8661,  0.1198,  3.0851,  1.0953, 5516.90,11202.91
   6146704,1,  0.0159,  44,  2.9268,  1.7727,  3.1801,  0.1010,  3.2499,  2.1177, 6697.32, 9227.82
   6148595,1,  0.0714, 702,  2.5225,  2.0655,  1.6743,  0.0782,  2.5558,  2.9538, 5371.60,16350.24
   6148808,1,  0.1211, 233,  1.7811,  1.6616,  1.3349,  0.1536,  0.2249, 13.1496, 7602.58, 7909.44
   6150933,1,  0.0234, 171,  0.6677,  2.0308,  2.2898,  0.1651,  0.0023,  6.6650, 4660.35, 7991.43
   6154420,1,  0.1131, 519,  0.6076,  2.1350,  4.2240,  0.0614,  0.6565,  5.5556, 6858.44, 6206.88
   6156771,1,  0.1927, 748,  0.2478,  1.9028,  1.2085,  0.1748,  0.0027,  5.6143, 5689.55, 8291.25
   6160873,1,  0.1858, 708,  0.6715,  1.9099,  1.5980,  0.1979, 47.7493, 20.0501, 5937.20, 8237.27
   6162882,1,  0.1514, 290,  1.7785,  1.8803,  1.9461,  0.0793,  0.0347,  4.0676, 3601.93, 6087.95
   6163529,1,  0.0841, 930,  2.4746,  2.1446,  2.2975,  0.1228, 10.3549,  2.9330, 4912.07,10567.68
   6171832,1,  0.5358, 423,  2.0255,  1.9509,  1.1181,  0.0966,  4.3172, 26.8132, 4698.98, 7277.86
   6174334,1,  0.0533, 709,  0.0773,  1.7224,  1.4978,  0.1812,  1.2321,  1.3052, 8255.13,21773.95
   6178431,1,  0.0415, 858,  0.0617,  1.6077,  1.0192,  0.1893,  0.0428,  5.5598, 5737.59,14898.68
   6179209,1,  0.2593,  42,  8.5047,  1.7842,  1.1137,  0.1098, 52.3765,  3.8975, 4694.45,17400.12
   6182422,1,  0.0506, 557,  2.3192,  1.6750,  1.9354,  0.1400, 26.5281,  4.9414, 6745.50, 9554.69
   6187205,1,  0.0087, 358,  0.9788,  1.9385,  2.0225,  0.1564,  0.1100, 10.6995, 5342.88, 8369.45
   6188454,1,  0.2397, 825,  0.2991,  2.2377,  1.2583,  0.0933,  0.3796,  6.6931, 8028.15,10013.14
   6189292,1,  0.3825, 101,  0.0681,  2.0936,  1.4198,  0.1443,  0.0299, 13.3256, 6167.25, 8881.70
   6197303,1,  0.1911,  77,  0.9075,  1.9581,  3.7645,  0.1776,  2.8775,  3.5965, 5764.95, 8466.33
   6200662,1,  0.0968, 512,  3.4877,  1.8913,  1.9434,  0.0628,  0.0127,  5.1114, 4837.73, 8285.74
   6203181,1,  0.1064, 457,  0.2107,  1.7546,  1.0861,  0.1677,  0.0014, 11.0904, 6983.30,12067.25
   6208088,1,  0.0923, 968,  0.5507,  1.7656,  3.0456,  0.1495,  8.3124,  1.0509, 6374.57,13982.05
   6217730,1,  0.0214, 627,  0.4478,  1.5824,  2.5399,  0.0826,  0.1883,  3.3055, 5260.01,10674.29
   6220999,1,  0.0274, 793,  0.2183,  1.6807,  1.8745,  0.1824,  1.4054, 10.6446, 6387.71,15527.99
   6221266,1,  0.8018,  16,  2.8490,  2.4258,  1.9950,  0.1240,  0.0048,  9.8190, 5134.84, 8747.61
   6222105,1,  0.1383, 543,  0.4988,  1.9802,  1.6852,  0.0679,  1.1935, 11.3108, 5317.38, 6940.60
   6223236,1,  0.1842, 828,  1.3324,  1.9394,  2.2407,  0.0934,  8.0039,  4.8760, 7944.89, 9575.71
   6223397,1,  0.0773, 727,  0.2853,  2.0044,  1.7941,  0.1969,  0.0154,  4.2682, 4426.55, 8486.78
   6224443,1,  0.0430, 145,  1.1954,  2.0080,  3.7992,  0.1187,  1.1702,  3.4667, 7379.44, 8745.23
   6239714,1,  0.7095, 634,  0.8729,  1.4402,  1.0380,  0.0743,  7.5774,  8.7744, 5035.23,13001.24
   6240326,1,  0.0972, 934,  0.5941,  1.9544,  1.9219,  0.0777,  0.7647,  2.1345, 5349.51,13095.98
   6257620,1,  0.0524, 758,  0.3027,  1.9340,  1.6745,  0.1546,  1.8409,  2.6320, 3945.79,10685.33
   6259231,1,  0.2190, 756,  4.1248,  1.8114,  4.5686,  0.1334,  2.4019,  6.6612, 6014.69, 5674.85
   6265309,1,  0.0054,  89,  0.9307,  1.8486,  2.1110,  0.1270,  1.6343,  9.6315, 5701.83,11458.66
   6266660,1,  0.0525, 542,  0.1834,  1.2282,  1.0214,  0.1872,  1.9566, 35.5858, 7602.42, 8948.18
   6267484,1,  0.2477, 743,  1.0584,  1.6465,  2.2131,  0.1009,  8.4085,  2.3169, 6923.85,14159.61
   6268344,1,  0.0043, 113,  0.9098,  1.6131,  1.1098,  0.0874,  0.0339, 29.5895, 8133.47, 7349.22
   6277398,1,  0.0537, 675,  0.2676,  1.8420,  2.3771,  0.1349,  0.1012,  1.4876, 7001.20,13694.00
   6288107,1,  0.0045, 953,  1.3033,  1.8967,  2.1203,  0.1068,  0.0128, 10.8086, 6111.27,11015.73
   6289946,1,  0.0719,   6,  0.7860,  1.7275,  1.1049,  0.1344,  1.3038, 10.4482, 5131.19,10163.19
   6290015,1,  0.1408, 323,  2.3103,  1.8558,  5.6512,  0.0717,  1.9968,  2.8296, 6546.78, 5502.17
   6306916,1,  0.0113, 532,  0.8688,  1.7240,  2.1722,  0.1401,  0.0325,  6.6547, 4886.04, 7086.49
   6313980,1,  0.0083,  96,  0.3532,  2.0433,  3.2379,  0.1559,  0.0236,  5.5490, 4847.80,14707.23
   6319116,1,  0.0044, 555,  3.3087,  2.2623,  2.6484,  0.1170,  0.2572,  6.6885, 5366.87, 5908.77
   6324457,1,  0.1553,  20,  0.1682,  1.5234,  1.7340,  0.1310,  0.9992,  9.7211, 6005.79, 7338.44
   6325690,1,  0.2177,  46,  0.5289,  1.8421,  2.0866,  0.0899, 46.2975,  5.0261, 6179.97,14720.53
   6326966,1,  0.0556, 771,  0.1860,  1.6969,  1.3891,  0.1871,  0.0038,  7.2933, 6079.37,13258.94
   6334877,1,  0.4773, 969,  0.3234,  1.8538,  1.6165,  0.0937,  0.0214, 19.7380, 6440.28, 8147.27
   6337298,1,  0.2267, 843,  0.5785,  1.9720,  1.4693,  0.1427,  0.0022, 13.0323, 4344.57, 8200.50
   6338772,1,  0.2068, 634,  0.8729,  1.4402,  1.0380,  0.0743,  7.5774,  8.7744, 5035.23,13001.24
   6339762,1,  0.0583, 111,  0.2601,  1.8408,  1.3344,  0.1937,  0.6361, 57.6670, 9267.20, 5414.66
   6346846,1,  0.0052, 172,  0.4661,  2.2335,  1.4094,  0.0846,  0.3729, 21.8978, 7603.89, 7376.56
   6347665,1,  0.0002, 864,  2.2404,  1.7824,  5.1822,  0.1198,  0.0119,  3.4546, 6161.54, 7265.26
   6349793,1,  0.0477, 614,  0.1487,  1.5914,  1.3276,  0.1204,  0.3723,  7.7570, 5125.39,11203.88
   6355044,1,  0.0649, 768,  0.3861,  1.5822,  3.0676,  0.1994,  0.0283,  4.7942, 5073.26, 8129.61
   6363296,1,  0.3486, 410,  0.1613,  2.1397,  1.5210,  0.1258,  0.0090, 15.6005, 7245.89, 5714.37
   6369139,1,  0.1632, 171,  0.6677,  2.0308,  2.2898,  0.1651,  0.0023,  6.6650, 4660.35, 7991.43
   6369426,1,  0.0145, 915,  1.2678,  1.8288,  3.5868,  0.0710,  0.0300,  6.6827, 6206.68, 9988.43
   6373208,1,  0.1399, 103,  4.8383,  1.8238,  2.7163,  0.0858,  0.1017,  2.8328, 5511.68, 8690.36
   6375540,1,  0.0956,   0,  0.4938,  1.6812,  1.0950,  0.1397,  0.0046, 11.9495, 4993.87,10238.32
   6376459,1,  0.1714,  32,  0.8365,  1.7335,  1.7955,  0.1519,  1.7881,  3.6374, 6803.29,14407.53
   6379485,1,  0.0977, 550,  0.0920,  1.9485,  1.6055,  0.1205,  2.8172,  5.1903, 5068.26,10986.38
   6388153,1,  0.0853, 732,  1.4268,  1.7070,  3.0883,  0.1427,  0.2944,  2.5169, 5231.67, 8350.36
   6390078,1,  0.0476, 529,  0.0687,  1.5613,  1.2655,  0.1474,  2.0619,  2.0887, 6626.05,14608.69
   6391649,1,  0.0427, 671,  0.7005,  2.0264,  5.0329,  0.1277,  0.0131,  5.3685, 7656.29, 8667.38
   6398623,1,  0.0501, 494,  0.7310,  1.4582,  1.5610,  0.1184,  1.5125,  2.1127, 5227.02, 7751.05
   6399194,1,  0.0312, 479,  0.5458,  2.2288,  1.7433,  0.0833,  0.0175,  6.8610, 5481.00,14581.17
   6400112,1,  0.0657, 860,  0.2510,  2.0376,  2.0726,  0.1195,  0.0920,  8.3573, 4369.60, 7752.20
   6400174,1,  0.2390, 780,  0.6367,  2.0849,  1.2724,  0.1711,  0.0002,  6.8606, 5875.59,12240.61
   6403471,1,  0.0553, 707,  0.2898,  1.8628,  4.4527,  0.1408,  0.0076,  6.9170, 7178.39, 5254.14
   6412445,1,  0.0905, 999,  3.6753,  1.7700,  2.2561,  0.1462,  3.6600,  1.6854, 4308.53,14044.73
   6416532,1,  0.3754, 889,  1.7078,  1.9720,  4.8009,  0.1232,  1.9014,  1.7877, 4032.54,14519.12
   6428221,1,  0.0791, 794,  0.4919,  1.8850,  2.5355,  0.1609,  0.8899,  3.8775, 6600.93, 9558.00
   6428254,1,  0.0584, 206,  0.7040,  1.7878,  1.7270,  0.1156,  3.3400,  6.5272, 6947.25, 5703.95
   6428274,1,  0.0300, 555,  3.3087,  2.2623,  2.6484,  0.1170,  0.2572,  6.6885, 5366.87, 5908.77
   6430213,1,  0.1059, 180,  4.1353,  1.7719,  1.5556,  0.1054,  0.0606,  4.5307, 5233.15, 9074.01
   6430578,1,  0.0105, 381,  0.4936,  1.5243,  2.8980,  0.1230,  1.4865,  3.6199, 7665.78,11535.86
   6430826,1,  0.1455, 886,  0.6082,  1.7269,  2.2615,  0.1605,  0.0004,  5.8160, 4962.34, 6409.78
   6432348,1,  0.0368, 116,  0.6063,  1.8187,  1.8115,  0.1196,  0.0178, 26.6888, 5584.61, 9199.91
   6442658,1,  0.5397, 802,  2.7800,  1.8600,  3.1975,  0.1791,  0.4620,  2.5767, 6524.75, 9467.15
   6454600,1,  0.3389, 440,  0.5346,  1.9292,  1.4901,  0.1416,  1.0713,  8.5579, 6113.46, 8456.92
   6457441,1,  0.0275, 509,  0.6911,  1.6156,  1.2346,  0.1881,  1.4987,  3.5454, 4735.50,10189.33
   6464113,1,  0.4891, 181,  0.8416,  2.4177,  1.7777,  0.0985, 10.7089,  6.1364, 5518.09, 8569.36
   6465983,1,  0.3807, 371,  3.3014,  2.2221,  1.4850,  0.0782,  0.2546,  4.9777, 3930.24, 8132.56
   6476929,1,  0.1014, 496,  0.6575,  1.8542,  2.8413,  0.0714,  8.7470,  9.2813, 7407.52, 7420.93
   6482933,1,  0.1267, 255,  2.6141,  2.4931,  1.6362,  0.1147,  0.0477, 21.4815, 9100.83, 7624.41
   6487881,1,  0.4204, 673,  0.3604,  1.6906,  1.5286,  0.1198,  0.8056,  3.1925, 4790.92, 9847.74
   6488706,1,  0.5693,  25,  0.5043,  1.5374,  1.4274,  0.1027,  0.4803, 14.2776, 6799.32, 6926.03
   6489177,1,  0.0373, 251,  1.1555,  1.7190,  1.7317,  0.1451,  0.0306,  2.3284, 5169.46, 8910.99
   6492398,1,  0.0025, 621,  1.0115,  1.8786,  1.4805,  0.1519,  3.1663,  2.8609, 5120.46,14842.99
   6495046,1,  0.1892, 488,  3.6466,  1.5639,  2.1089,  0.0984,  5.5211,  5.5634, 5829.06, 8765.14
   6498674,1,  0.0294, 628,  0.1558,  2.2152,  1.7180,  0.1604,  1.9969,  3.7306, 5649.08,12493.91
   6509107,1,  0.0317, 887,  0.8718,  1.9837,  2.3020,  0.1661,  0.0837,  4.4961, 6030.28,12329.68
   6511800,1,  1.5268, 789,  0.6946,  1.8326,  2.2919,  0.1414,  0.0056,  2.6602, 5770.33, 8453.03
   6513616,1,  0.0150, 457,  0.2107,  1.7546,  1.0861,  0.1677,  0.0014, 11.0904, 6983.30,12067.25
   6514184,1,  0.0738, 381,  0.4936,  1.5243,  2.8980,  0.1230,  1.4865,  3.6199, 7665.78,11535.86
   6515572,1,  0.0799, 391,  0.5332,  1.6588,  1.8271,  0.1323,  6.4788,  5.9103, 4765.08,10752.15
   6517334,1,  0.0579, 527,  1.7436,  1.8401,  2.5688,  0.1733,  0.1162,  3.1239, 6519.00,10548.16
   6520458,1,  0.0452, 953,  1.3033,  1.8967,  2.1203,  0.1068,  0.0128, 10.8086, 6111.27,11015.73
   6527433,1,  0.0100, 352,  0.3446,  1.8739,  1.1233,  0.1200,  0.3815,  6.3671, 5902.46,14324.95
   6530039,1,  0.0352, 873,  4.7184,  1.6082,  2.9987,  0.0837,  0.7009,  1.6432, 5213.02,11037.68
   6531109,1,  0.0166, 673,  0.3604,  1.6906,  1.5286,  0.1198,  0.8056,  3.1925, 4790.92, 9847.74
   6535585,1,  0.1774, 926,  0.4424,  1.9312,  1.0376,  0.0945,  0.0029, 54.4184, 6553.73, 5741.41
   6535693,1,  0.0823, 746,  0.5070,  2.2256,  3.0659,  0.1182,  0.8221,  3.8488, 6029.56,13060.78
   6543754,1,  0.1787, 156,  6.1017,  1.7933,  1.7246,  0.1012,  0.0885, 15.7277, 6636.36,10566.85
   6547526,1,  0.0365, 111,  0.2601,  1.8408,  1.3344,  0.1937,  0.6361, 57.6670, 9267.20, 5414.66
   6558180,1,  0.2522, 466,  0.7154,  1.6502,  4.2952,  0.1117,  0.0619,  8.0658, 6792.02, 7958.28
   6558724,1,  0.0238, 249,  0.6754,  1.7709,  2.6095,  0.1128,  0.3118,  2.4611, 6330.52, 8928.73
   6560232,1,  0.0280, 206,  0.7040,  1.7878,  1.7270,  0.1156,  3.3400,  6.5272, 6947.25, 5703.95
   6560421,1,  0.0378, 713,  0.3920,  1.7747,  1.6274,  0.0965,  0.3324,  8.1202, 4379.21,11425.19
   6561848,1,  0.2356,  14,  0.3436,  2.0250,  1.3420,  0.1130,  1.5909,  4.6591, 6146.88,11756.86
   6566712,1,  0.0332, 529,  0.0687,  1.5613,  1.2655,  0.1474,  2.0619,  2.0887, 6626.05,14608.69
   6567747,1,  0.2565, 361,  1.1764,  1.5327,  2.1876,  0.0742,  0.0155,  5.3863, 3537.21, 8119.83
   6573039,1,  0.0514, 529,  0.0687,  1.5613,  1.2655,  0.1474,  2.0619,  2.0887, 6626.05,14608.69
   6575419,1,  0.0327, 583,  1.4373,  1.7235,  2.7540,  0.1728, 20.5006,  1.4663, 7047.14, 9688.77
   6577490,1,  0.2529, 545,  1.7359,  1.5343,  1.7611,  0.1161,  3.1712,  8.9945, 4756.46, 6668.92
   6577770,1,  0.0582, 624,  1.4894,  2.0574,  2.3389,  0.1218,  0.0783,  3.7214, 7394.25, 6009.02
   6579735,1,  0.0028, 196,  0.3499,  1.8507,  2.1628,  0.1215,  0.0424,  1.7184, 5873.37,18150.51
   6581103,1,  0.1814, 729,  0.1897,  1.9304,  1.3485,  0.1779,  0.0810,  9.0934, 4450.49,12288.14
   6581783,1,  0.0412, 367,  2.8758,  2.0652,  5.0930,  0.1573,  1.3525,  1.7126, 5456.17,12349.91
   6582263,1,  0.0787, 189,  0.2183,  2.0133,  1.8330,  0.0953,  0.1173,  4.8174, 5226.56,12529.59
   6585366,1,  0.0422, 697,  0.4071,  2.1234,  2.5939,  0.1248,  0.4893,  6.9553, 5792.22, 6673.50
   6585395,1,  0.0303, 389,  1.5126,  1.7417,  2.4639,  0.1518,  0.1167, 10.4762, 5446.36, 6669.85
   6585922,1,  0.0391, 426,  0.8302,  2.0165,  1.9595,  0.1768,  0.2780,  9.4859, 3574.04,13263.61
   6587764,1,  0.0611, 540,  2.3049,  1.5304,  3.3508,  0.1327,  4.1925,  2.5490, 7972.18, 6999.66
   6588874,1,  0.0119, 312,  0.2676,  1.7413,  1.8003,  0.1151,  0.1429,  3.2635, 5778.32, 9923.45
   6591997,1,  0.0760,  31,  0.1430,  2.0896,  2.0031,  0.1736,  6.0574,  5.9256, 5666.15,10500.15
   6613757,1,  1.0273, 518,  0.6693,  2.1087,  2.1417,  0.1242,  1.9658,  6.6926, 7647.23,10844.12
   6614970,1,  0.2138, 369,  0.6202,  1.9809,  1.2497,  0.1201, 20.8019,  8.6083, 3266.07, 7852.71
   6616454,1,  0.3087, 642,  2.4524,  2.2054,  2.3372,  0.0711,  0.1416,  1.7411, 4391.59,12795.54
   6621259,1,  0.4037, 118,  0.7451,  1.5582,  1.7809,  0.1583,  9.5501,  3.0416, 5325.16, 7936.57
   6622912,1,  0.1019, 766,  0.2673,  1.6372,  2.8217,  0.1876,  0.3151,  4.3432, 8059.47,10771.98
   6626598,1,  0.0015, 533,  0.3796,  2.0398,  3.3532,  0.1852, 15.3431,  3.1387, 5122.71,16640.93
   6629302,1,  0.1101, 763,  0.5633,  1.9871,  1.3404,  0.1245,  0.0103,  7.0626, 3882.22,12776.10
   6630565,1,  0.1000, 659,  0.2214,  1.9511,  1.7697,  0.1310,  1.0940, 11.2253, 5658.71, 7886.69
   6631296,1,  0.0458, 123,  2.2870,  1.8820,  1.6919,  0.1152,  4.0739,  5.4913, 6610.45, 8921.85
   6632487,1,  0.0568,  76,  1.4391,  1.7163,  3.1132,  0.1389,  0.2381,  3.0869, 7981.56, 7108.72
   6634524,1,  0.0756, 425,  0.3633,  1.7637,  1.1968,  0.1955,  0.0095, 10.2564, 6393.84,12396.82
   6640230,1,  0.5963, 134,  2.8763,  1.9115,  1.2277,  0.1450,  2.1018,  1.8151, 6265.29, 8563.21
   6640529,1,  0.0085, 168,  0.8526,  2.0775,  4.6584,  0.1160,  0.0510, 13.5105, 6246.88, 6076.30
   6645213,1,  0.0327, 427,  0.4131,  1.3926,  1.4975,  0.1707,  0.0687,  8.1361, 8501.75, 6493.41
   6648516,1,  0.0174, 367,  2.8758,  2.0652,  5.0930,  0.1573,  1.3525,  1.7126, 5456.17,12349.91
   6650322,1,  0.1945, 962,  0.5448,  1.9689,  1.3088,  0.0777,  1.1340, 17.1207, 7233.12, 9522.01
   6650623,1,  0.7428, 868,  0.6954,  1.9805,  1.6944,  0.1622,  0.1520,  3.6176, 5455.15,17202.62
   6656262,1,  0.1440, 653,  2.3904,  1.8907,  3.1803,  0.0990,  3.7113,  1.2862, 4793.71,11457.30
   6656325,1,  0.1839, 127,  2.9617,  1.7043,  9.2890,  0.1061,  4.3419,  3.1505, 5728.72,10834.10
   6656654,1,  0.0296,   0,  0.4938,  1.6812,  1.0950,  0.1397,  0.0046, 11.9495, 4993.87,10238.32
   6657849,1,  0.0679,   2,  0.4900,  1.9245,  5.2606,  0.1795,  0.0421,  2.3330, 5986.74, 8849.41
   6660021,1,  0.1311, 910,  1.2336,  1.8724,  2.6640,  0.0532,  0.0970,  4.7754, 5758.43, 7502.80
   6671638,1,  0.2724, 667,  0.3205,  1.7709,  1.4612,  0.0990,  0.2709,  9.9430, 4564.82, 6441.67
   6672280,1,  0.1267, 659,  0.2214,  1.9511,  1.7697,  0.1310,  1.0940, 11.2253, 5658.71, 7886.69
   6674015,1,  0.5562, 681,  0.5832,  1.5562,  1.9663,  0.1661,  0.0859,  8.4617, 7160.90, 8020.51
   6676621,1,  0.3757, 224,  0.4291,  1.6680,  3.6952,  0.1353,  0.1331,  5.2333, 6220.67, 8140.67
   6679224,1,  0.0408, 427,  0.4131,  1.3926,  1.4975,  0.1707,  0.0687,  8.1361, 8501.75, 6493.41
   6680222,1,  0.0741, 783,  0.5518,  2.0275,  2.3608,  0.1221,  0.3946,  6.5726, 7889.60, 6824.70
   6683911,1,  0.0467, 207,  0.5749,  1.7571,  2.5036,  0.1800,  0.1105,  3.3571, 5831.76, 8674.96
   6686639,1,  0.1628,  42,  8.5047,  1.7842,  1.1137,  0.1098, 52.3765,  3.8975, 4694.45,17400.12
   6690755,1,  0.1378, 289,  0.0583,  1.8469,  1.3195,  0.1130,  0.0043,  6.7361, 5111.00,11197.78
   6691846,1,  0.0106, 125,  2.1566,  1.4258,  1.5759,  0.1094,  2.1296,  7.6843, 6891.32, 7237.91
   6697261,1,  0.4986, 585,  1.6585,  2.2908,  3.3075,  0.1167,  0.0238,  6.6362, 4329.00, 6190.31
   6702896,1,  0.0228, 754,  0.3192,  1.7941,  1.3274,  0.1907,  0.0356, 12.2670, 6438.83,13221.41
   6707188,1,  0.1458, 962,  0.5448,  1.9689,  1.3088,  0.0777,  1.1340, 17.1207, 7233.12, 9522.01
   6707703,1,  0.0146, 878,  0.4733,  2.6261,  2.5394,  0.0848, 15.0251,  4.6814, 5581.32,10015.10
   6709732,1,  0.0444, 506,  0.8807,  1.4437,  2.2678,  0.1955,  0.1801,  5.1965, 6253.07,10703.25
   6711997,1,  0.0398, 400,  0.6480,  1.7055,  1.4727,  0.1644,  0.1679,  6.5690, 6192.23,12942.37
   6712028,1,  0.0784, 549,  0.1424,  1.4989,  1.0990,  0.1663,  0.0005, 13.7315, 5542.49, 6226.03
   6716112,1,  0.1057, 918,  0.5623,  2.0793,  5.5603,  0.0953,  2.6753,  1.6616, 7288.23,13188.50
   6718166,1,  0.0817, 596,  0.5361,  1.8303,  1.3034,  0.1067,  0.5932, 14.6201, 5894.98, 8220.22
   6718740,1,  0.0144, 535,  0.1595,  1.4514,  1.2552,  0.1537,  0.0850,  8.1557, 4457.00,10378.87
   6726607,1,  0.1084, 982,  0.1465,  1.8249,  1.1784,  0.0913,  0.0011,  1.8972, 4853.29,14843.23
   6728858,1,  0.1181, 672,  3.2418,  1.7933,  1.9084,  0.1171,  1.4144,  6.4487, 4553.34, 7791.96
   6740953,1,  0.1489, 112,  3.0005,  1.7767,  3.9084,  0.1197,  1.6899,  1.8754, 6674.04,12725.99
   6742982,1,  0.0634, 510,  1.4601,  1.4887,  1.5631,  0.1156,  0.0207, 16.9368, 5285.87, 8094.56
   6746575,1,  0.7881, 790,  0.1778,  1.8930,  1.5363,  0.1069,  2.1192,  2.2017, 6112.28,10496.49
