object_id,submodel,sim_av,Cart_INDEX,Mejecta,Vejecta,Fnick,Kappagamma,Temperature
  37540766,1,  0.0047,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  37558036,1,  0.7488,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  37564711,1,  0.0968,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  37566515,1,  0.0365, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
  37566753,1,  0.1308, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  37572857,1,  0.3443, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  37602206,1,  0.0760,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
  37610889,1,  0.1788, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
  37624409,1,  0.0508,  86,  0.0445, 9398.16,  0.0456,  0.9582, 1714.06
  37625509,1,  0.0426, 107,  0.7064, 3315.80,  0.0028, 50.3222, 1861.41
  37632563,1,  0.0043, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
  37637921,1,  0.0394, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  37641220,1,  0.1838,  43,  1.4988, 6037.59,  0.0026,  508.72, 3868.88
  37663297,1,  0.0570,  60,  0.1910, 6685.08,  0.2188,  551.46, 2553.56
  37663299,1,  0.2044, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
  37668148,1,  0.0742, 130,  2.2611, 8516.38,  0.0065,  1.4435, 3531.22
  37693296,1,  0.1419, 147,  1.6894, 3840.88,  0.2952,  0.9044, 2665.34
  37744813,1,  0.0290,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  37749089,1,  0.1043,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  37767806,1,  0.0951,  42,  0.1026, 8917.97,  0.1450,  276.39, 1378.22
  37777343,1,  0.0931,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  37792470,1,  0.4173, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  37796572,1,  0.0954, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
  37799741,1,  0.1651,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  37813086,1,  0.1084,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
  37832759,1,  0.2299, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
  37844788,1,  0.1022, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  37863872,1,  0.0017, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
  37876866,1,  0.0775,  71,  0.0915, 6988.06,  0.0106,  297.75, 1470.78
  37886351,1,  0.0058, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  37904848,1,  0.1066,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  37913628,1,  0.5715, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  37923382,1,  0.0525,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  37945949,1,  0.6131, 209,  0.7276, 9556.75,  0.4253,  3.8727, 4914.65
  37947319,1,  0.0708, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  37951626,1,  0.0614, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  37960024,1,  0.1388, 119,  1.9674, 4702.96,  0.0067,  229.14, 2100.42
  37965280,1,  0.0925, 202,  1.6559, 6687.40,  0.6118,  422.15, 2181.00
  37970326,1,  0.0211, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  37989863,1,  0.0965, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
  38056861,1,  0.1179, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  38059982,1,  0.0223, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
  38061070,1,  0.1418,  25,  1.3683, 4855.48,  0.2589,  1.4109, 2984.33
  38089110,1,  0.1677, 104,  0.3466, 5854.19,  0.1667, 41.4651, 4789.56
  38093200,1,  0.6519,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  38095116,1,  0.1278,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
  38095672,1,  0.0352,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  38105158,1,  0.0399, 154,  0.4295, 9132.76,  0.1591,  9.1045, 4746.11
  38105683,1,  0.0734, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  38110372,1,  0.0797,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  38113204,1,  0.5059, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  38124028,1,  0.0010,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  38147207,1,  0.2768, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  38152821,1,  0.0007,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  38167289,1,  0.5432,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  38176456,1,  0.0719,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  38193727,1,  0.1152,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
  38197068,1,  0.2055,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  38207781,1,  2.5382, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  38214981,1,  0.0920, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  38216001,1,  0.0362,  35,  0.1502, 6192.18,  0.1529,  0.2870, 2683.69
  38225976,1,  0.1152, 175,  0.0525, 8969.80,  0.0074,  288.94, 3163.86
  38231678,1,  0.1377,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  38233258,1,  0.1408,  42,  0.1026, 8917.97,  0.1450,  276.39, 1378.22
  38283213,1,  0.1870, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
  38284943,1,  0.0010,  73,  0.4084, 3902.87,  0.1005,  112.48, 3476.16
  38288839,1,  0.0409, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  38299417,1,  0.0771, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  38337639,1,  0.3382, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
  38358154,1,  0.1876,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  38376774,1,  0.3880, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  38389938,1,  0.0876, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
  38392610,1,  0.0231, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  38434679,1,  0.1921, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  38441918,1,  0.0783, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
  38476440,1,  0.0073, 176,  3.0891, 7261.33,  0.1679,  0.2012, 2144.21
  38485693,1,  0.0792, 127,  0.2353, 7695.68,  0.0049,  4.4954, 1459.82
  38502413,1,  0.5680, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  38532223,1,  0.0123, 190,  0.1962, 6655.46,  0.1582,  196.93, 4953.16
  38536758,1,  0.5036,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
  38540627,1,  0.2381, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  38544261,1,  0.4785,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  38596379,1,  0.0922,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  38599912,1,  0.4128,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
  38608225,1,  0.0094, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  38614669,1,  0.0041,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  38627330,1,  0.1095,  78,  3.4726, 9341.65,  0.0051, 17.8184, 4632.09
  38644115,1,  0.0486, 103,  0.0441, 4743.50,  0.1139,  188.50, 1238.73
  38648749,1,  0.1082, 148,  0.3767, 8104.01,  0.0727,  1.7080, 1362.57
  38662923,1,  0.0995,  58,  0.1122, 6414.11,  0.0040,  4.1954, 2842.23
  38675019,1,  0.3089,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  38675467,1,  0.2828, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  38746537,1,  0.1432,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  38750935,1,  0.0469,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  38755988,1,  0.0450, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  38763394,1,  0.0235, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  38767823,1,  0.0978,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  38768669,1,  0.0276,  97,  2.1400, 5770.23,  0.0046,  4.6610, 2386.78
  38799702,1,  0.1550,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  38803739,1,  0.2414,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  38807989,1,  0.0151,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  38808809,1,  0.0475,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
  38815631,1,  0.1042,  56,  0.8386, 3199.00,  0.0024,  0.1767, 3435.07
  38815747,1,  0.4416, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  38897583,1,  0.1677, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
  38902177,1,  0.2861, 160,  0.2276, 6434.38,  0.0037,  7.6807, 1634.62
  38904642,1,  0.3579,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  38910424,1,  0.0040, 142,  0.0401, 9343.24,  0.0049,  527.02, 2898.94
  38910768,1,  0.0417, 188,  3.5495, 4119.20,  0.0549,  3.5900, 2920.32
  38924788,1,  0.0353, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  38927791,1,  0.0837, 199,  0.2494, 4499.56,  0.0042,  322.70, 4183.91
  38948734,1,  0.2428, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
  38948971,1,  0.2915, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  38958357,1,  0.1216, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  38964713,1,  0.0398, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  38979483,1,  0.1802,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
  38986545,1,  0.3224,  59,  0.7146, 3972.96,  0.2830, 22.1214, 1350.92
  39004771,1,  0.5628, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  39025974,1,  0.3965, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  39027868,1,  0.5116, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  39035388,1,  0.0820, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
  39043247,1,  0.1330, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  39064493,1,  0.1241, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
  39101246,1,  0.2463, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  39117798,1,  0.2079, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  39151066,1,  0.0564,  55,  0.1269, 9101.66,  0.0257,  5.3697, 4361.04
  39151560,1,  0.1408,   1,  3.6982, 8842.07,  0.2895,  5.4983, 1260.04
  39155810,1,  0.1347, 212,  1.1578, 6518.97,  0.1497,  0.4053, 4892.41
  39210913,1,  0.0037,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  39242000,1,  0.1460,   1,  3.6982, 8842.07,  0.2895,  5.4983, 1260.04
  39248292,1,  0.2861, 104,  0.3466, 5854.19,  0.1667, 41.4651, 4789.56
  39283557,1,  0.1305, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  39363672,1,  0.3485,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  39429395,1,  0.2066, 114,  3.1836, 6462.23,  0.0049,  431.01, 4802.59
  39430272,1,  0.1143,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  39436736,1,  0.1159, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  39439831,1,  0.0121,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  39446763,1,  0.0683, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  39474811,1,  0.0180, 134,  0.1864, 5883.75,  0.0610,  475.03, 4766.32
  39509737,1,  0.0169, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  39534010,1,  0.0199,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  39540533,1,  0.5736, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
  39564437,1,  0.0293, 185,  1.1395, 3864.34,  0.0393,  513.86, 2154.51
  39573039,1,  0.1551, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  39597860,1,  0.0386, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  39600554,1,  0.5146,  23,  0.0694, 5806.75,  0.0470, 10.9067, 1915.68
  39605914,1,  0.0298, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  39606599,1,  0.0380, 173,  0.1088, 3219.90,  0.1051,  3.8293, 3294.49
  39613336,1,  0.1615, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  39615156,1,  0.0028,   4,  1.3606, 8068.67,  0.1116,  0.4619, 4112.96
  39620292,1,  0.0582,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  39624477,1,  0.0139, 175,  0.0525, 8969.80,  0.0074,  288.94, 3163.86
  39655649,1,  0.0642,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  39664161,1,  0.2162,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  39683680,1,  0.1117,  73,  0.4084, 3902.87,  0.1005,  112.48, 3476.16
  39684372,1,  0.0463, 207,  0.1816, 4061.58,  0.0570,  3.1043, 3520.30
  39696399,1,  0.0978, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  39703252,1,  0.1252,  83,  0.2014, 6561.50,  0.0043,  513.16, 4745.61
  39708811,1,  0.0424, 213,  1.5974, 3616.15,  0.0385, 16.8956, 3706.50
  39725457,1,  0.4745,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  39736020,1,  0.0543, 218,  1.8112, 5826.14,  0.0070,  966.75, 1926.36
  39738978,1,  0.1251, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  39741438,1,  0.4772,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  39745083,1,  0.2930,  14,  0.1698, 3590.12,  0.3925, 91.9875, 2379.64
  39754023,1,  0.0757, 139,  0.0660, 6656.66,  0.0037,  0.1050, 4081.69
  39759116,1,  0.0290, 141,  0.2165, 8942.58,  0.0154,  0.6805, 3151.88
  39802211,1,  0.1136, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  39818594,1,  0.1189, 130,  2.2611, 8516.38,  0.0065,  1.4435, 3531.22
  39819403,1,  0.1320,  41,  0.0401, 8226.38,  0.0971,  0.1758, 3844.64
  39859116,1,  0.0549, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
  39861933,1,  0.4140, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  39895176,1,  0.1062, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  39913761,1,  0.0952, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  39939903,1,  0.1050,  65,  1.4613, 9182.45,  0.0577,  0.5795, 1646.06
  39942562,1,  0.1406, 104,  0.3466, 5854.19,  0.1667, 41.4651, 4789.56
  39947451,1,  0.0052, 194,  0.5798, 7499.30,  0.0113, 57.8920, 2464.62
  39964351,1,  0.0419, 130,  2.2611, 8516.38,  0.0065,  1.4435, 3531.22
  39966594,1,  0.0318,  12,  0.1259, 8565.72,  0.0060,  1.0413, 1917.15
  39997374,1,  0.0847, 209,  0.7276, 9556.75,  0.4253,  3.8727, 4914.65
  40014130,1,  0.0540,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  40052255,1,  0.0138, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
  40071162,1,  0.0561, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  40075551,1,  0.6424, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  40078072,1,  0.0495, 140,  3.2364, 8614.70,  0.1645,  4.5071, 2434.52
  40086412,1,  0.0207, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  40111349,1,  0.0429, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
  40124973,1,  0.2044, 210,  2.4692, 9643.91,  0.0251,  0.3152, 4838.06
  40159176,1,  0.1023,  67,  0.2386, 4905.62,  0.7674,  8.9728, 4319.93
  40188050,1,  0.1181,  29,  3.4985, 9859.87,  0.0841,  354.93, 1526.96
  40249136,1,  0.0495, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  40250764,1,  0.1131, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  40262660,1,  0.0835, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  40268180,1,  0.6862, 143,  0.6128, 6627.87,  0.1994,  0.3490, 4166.89
  40277309,1,  0.3077, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  40291958,1,  0.0632,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
  40295155,1,  0.0209, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
  40296847,1,  0.0039, 206,  3.6553, 3748.61,  0.0227,  3.7908, 3770.28
  40322977,1,  0.3739,  66,  0.6000, 8716.42,  0.5662,  262.04, 4677.95
  40338775,1,  0.0855, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  40359934,1,  0.1232, 151,  0.6066, 6498.63,  0.1056, 56.5889, 4249.34
  40364576,1,  0.0855, 150,  0.2054, 4425.04,  0.0232,  560.65, 4212.35
  40389194,1,  0.1236, 141,  0.2165, 8942.58,  0.0154,  0.6805, 3151.88
  40412213,1,  0.0034, 129,  3.2410, 7856.37,  0.1047,  3.1030, 3764.81
  40415606,1,  0.2984,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  40417802,1,  0.1180, 200,  0.1913, 9892.22,  0.6158,  212.66, 4528.46
  40419417,1,  0.0080, 196,  0.9419, 8002.32,  0.1262,  0.9832, 4193.79
  40420607,1,  0.3173,  30,  0.1795, 5137.26,  0.0147,  273.01, 2205.85
  40421714,1,  0.1892,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  40424733,1,  0.0164, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  40475485,1,  0.1682, 186,  0.3299, 6928.02,  0.6517,  261.58, 3284.21
  40495783,1,  0.1253,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  40498452,1,  0.0507,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  40505361,1,  0.0567,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
  40514984,1,  0.6515, 123,  0.1153, 6433.32,  0.0614, 90.5747, 2968.16
  40519270,1,  0.0041,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  40532821,1,  0.3817,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  40542221,1,  0.0201, 172,  0.1053, 9419.46,  0.2397,  7.3357, 4088.20
  40546956,1,  0.0867, 156,  1.5499, 7268.07,  0.4048,  0.7002, 2843.31
  40548141,1,  0.3878,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  40559505,1,  0.0821, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  40570808,1,  0.2470,  12,  0.1259, 8565.72,  0.0060,  1.0413, 1917.15
  40577314,1,  0.0958, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  40577715,1,  0.1259,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  40607226,1,  0.3773,  17,  0.2831, 8971.46,  0.1798, 19.7661, 4095.27
  40608865,1,  0.0015, 190,  0.1962, 6655.46,  0.1582,  196.93, 4953.16
  40609769,1,  0.1299, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  40653347,1,  0.0708, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  40664437,1,  0.2470, 115,  1.0169, 6435.94,  0.2169,  0.5423, 3233.44
  40673019,1,  0.0219,  88,  1.7241, 5084.32,  0.0695, 12.8496, 2791.87
  40678993,1,  0.0202,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  40685379,1,  0.2276,  30,  0.1795, 5137.26,  0.0147,  273.01, 2205.85
  40698137,1,  0.4560,  89,  0.0476, 8718.13,  0.1462,  2.3477, 2758.60
  40726334,1,  0.0572, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  40733387,1,  0.0196, 183,  1.3293, 8030.25,  0.2418, 45.5783, 3963.89
  40753049,1,  0.1461,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  40762671,1,  0.2332, 182,  0.1134, 3864.80,  0.0087,  4.5063, 3032.14
  40799293,1,  0.4837, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
  40818947,1,  0.0234, 170,  0.0718, 6980.87,  0.0033,  825.30, 4724.41
  40820433,1,  0.2012,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  40843431,1,  0.1296,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  40859149,1,  0.0905, 102,  3.0315, 9890.40,  0.0020, 83.1170, 3011.20
  40866132,1,  0.0895,   3,  0.1585, 6960.11,  0.0382,  0.6977, 3277.79
  40870417,1,  0.0024,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  40920619,1,  0.2154, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  40933732,1,  0.0645, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  40949468,1,  0.0527,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  40958464,1,  0.0563, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  40959105,1,  0.8123,  51,  2.2394, 6241.41,  0.0049,  4.0567, 2770.86
  40961051,1,  0.0089, 139,  0.0660, 6656.66,  0.0037,  0.1050, 4081.69
  40963943,1,  0.0898,  78,  3.4726, 9341.65,  0.0051, 17.8184, 4632.09
  40968929,1,  0.0905, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  40969696,1,  0.0883,  87,  0.3812, 7842.73,  0.0054,  178.22, 1948.81
  40977561,1,  0.0339, 123,  0.1153, 6433.32,  0.0614, 90.5747, 2968.16
  40984835,1,  0.0073, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  41035606,1,  0.0080,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  41047146,1,  0.0266,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41059187,1,  0.0141, 152,  0.3794, 3570.42,  0.0095,  4.3540, 1249.63
  41067766,1,  0.2578,   4,  1.3606, 8068.67,  0.1116,  0.4619, 4112.96
  41096832,1,  0.1960,  69,  3.7949, 5377.05,  0.0022, 76.0321, 4525.42
  41123581,1,  0.0831,   9,  0.0485, 7038.25,  0.0048, 19.2183, 4310.95
  41132501,1,  0.3760, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  41140746,1,  0.1015, 217,  0.1285, 4439.94,  0.0464, 40.2629, 2316.00
  41142172,1,  0.3441, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  41142643,1,  0.2412, 100,  3.4837, 5371.65,  0.0035,  9.7241, 2827.50
  41144683,1,  0.0157, 108,  0.2433, 5125.07,  0.0024,  339.62, 1963.59
  41146027,1,  0.0595,  60,  0.1910, 6685.08,  0.2188,  551.46, 2553.56
  41150142,1,  0.2601, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  41153307,1,  0.2620, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  41156566,1,  0.3384,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  41163002,1,  0.1114,  47,  0.2986, 4691.08,  0.0384,  1.3589, 3956.60
  41174433,1,  0.1304,  30,  0.1795, 5137.26,  0.0147,  273.01, 2205.85
  41193650,1,  0.3298,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41196695,1,  0.2232, 166,  0.4061, 4778.10,  0.0503,  0.1469, 4331.24
  41197137,1,  0.1001, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  41201969,1,  0.1977,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41223280,1,  0.0948, 137,  0.2167, 7155.97,  0.4821, 59.5978, 3975.38
  41226172,1,  0.0979, 169,  1.2971, 8166.86,  0.0102,  0.1404, 4684.27
  41249396,1,  0.3412,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41250769,1,  0.2468,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41258006,1,  0.0512,  40,  3.6603, 3595.97,  0.0229,  296.60, 2089.94
  41266516,1,  0.1174,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  41275180,1,  0.0029, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  41322076,1,  0.2382, 190,  0.1962, 6655.46,  0.1582,  196.93, 4953.16
  41352676,1,  0.4140, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  41375464,1,  0.0258,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  41386707,1,  0.0155, 178,  0.2428, 3666.75,  0.5281, 20.8435, 1689.20
  41391550,1,  0.0109, 112,  0.0514, 8328.34,  0.0091,  1.7597, 2839.06
  41423334,1,  0.3561,  49,  1.6835, 5478.50,  0.0082,  0.5069, 2259.19
  41424752,1,  0.1739, 138,  0.7778, 4380.36,  0.0602,  101.55, 3628.96
  41430170,1,  0.0665, 184,  2.6683, 9183.03,  0.0697,  0.3260, 1339.12
  41435592,1,  0.1177,  84,  0.8886, 4306.31,  0.0034, 34.7945, 2998.70
  41440227,1,  0.0430,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  41443835,1,  0.1174,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  41458936,1,  0.0516, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  41498070,1,  0.0079, 146,  0.0804, 6567.65,  0.0024,  0.7438, 4879.34
  41499937,1,  0.7304,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  41508326,1,  0.0989,   7,  0.1015, 3984.38,  0.2366, 10.4438, 1887.56
  41514904,1,  0.0802,  39,  2.2300, 6650.18,  0.0025, 49.3928, 3845.74
  41527108,1,  0.2696,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41527526,1,  0.1393, 201,  1.2541, 9311.53,  0.2470, 59.0541, 2198.17
  41547948,1,  0.0517,  20,  0.4166, 5091.09,  0.7028,  5.0629, 1394.19
  41577206,1,  0.0119, 158,  0.9010, 6714.44,  0.2368,  1.0521, 4840.01
  41590048,1,  0.1503,  31,  0.1295, 8878.26,  0.0024,  140.18, 3158.79
  41595971,1,  0.0668, 223,  0.5873, 8281.86,  0.0075,  5.3127, 3774.98
