object_id,submodel,sim_av,IIN_INDEX,Mejecta,Kinetic_energy,Mcsm,R0,Rho
  20783897,3,  0.1259, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
  20784385,3,  1.0809, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  20786396,3,  0.0590, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
  20788241,3,  0.2777, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20790996,3,  0.0613, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  20791883,3,  0.2650, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20793439,3,  0.4403, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20793557,3,  0.0694, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  20793657,3,  0.2370, 538,  9.2245,  6.2968,  1.0205, 25.7493, 0.172E-13
  20794288,3,  0.1361, 821,  7.3894,  5.2863,  0.3320, 53.5018, 0.461E-14
  20797004,3,  0.3233, 539,  3.3144,  5.3705,  0.1459,  9.7243, 0.678E-13
  20799710,3,  0.0896, 571,  5.4390,  1.8193,  1.4985, 17.4116, 0.718E-13
  20802249,3,  0.1969, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
  20806317,3,  0.0423, 862,  5.6709,  2.1068,  0.2079, 35.1686, 0.562E-14
  20807256,3,  0.0402, 446, 10.2731,  5.3456,  1.3609, 52.9033, 0.590E-14
  20808030,3,  0.3219, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  20812654,3,  0.0219, 604,  8.0738,  1.1271,  0.3587, 21.8981, 0.244E-13
  20814871,3,  0.0523, 848,  6.8111,  4.7226,  0.1837, 73.1368, 0.324E-14
  20817157,3,  0.3685, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20824986,3,  0.0256, 491,  7.9470,  1.8627,  6.4866, 51.4632, 0.980E-14
  20827489,3,  0.0332, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  20828759,3,  0.0287, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
  20831523,3,  0.2394, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  20834051,3,  0.0647, 965,  7.6644,  2.5606,  0.7794, 38.2697, 0.130E-13
  20834214,3,  0.6916, 427,  7.8223, 10.0312,  0.4417, 21.9632, 0.204E-13
  20835386,3,  0.1235, 810,  6.7773,  1.3907,  2.1574, 17.9267, 0.550E-13
  20838605,3,  0.1556, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  20840307,3,  0.0925, 622,  5.9707,  2.1887,  1.7247, 16.4049, 0.622E-13
  20842566,3,  0.0232, 914,  4.4722,  2.2303,  0.5190, 42.1253, 0.972E-14
  20849907,3,  0.4354, 786,  8.9469,  2.6664,  0.3716, 52.7839, 0.679E-14
  20851067,3,  0.0177, 984,  3.9340,  2.2004,  0.1850, 55.9118, 0.268E-14
  20852361,3,  0.0414, 731,  7.4285,  5.8285,  0.2929, 64.8522, 0.341E-14
  20852881,3,  0.1685, 612,  5.6559,  5.2837,  0.1106, 53.1298, 0.392E-14
  20858241,3,  0.3660, 697,  9.0049,  3.3270,  0.1073, 55.5384, 0.386E-14
  20864596,3,  0.0056, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
  20874108,3,  0.2052, 321,  9.7596,  7.7227,  3.2616, 17.9844, 0.528E-13
  20874689,3,  0.0531, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
  20875433,3,  0.0164, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
  20877736,3,  0.0874, 891,  9.0524,  4.1505,  2.0527, 31.7265, 0.213E-13
  20877864,3,  0.0066, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20885485,3,  1.0182, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20889905,3,  0.0179, 945,  6.0419,  7.7415,  0.2209, 12.8850, 0.436E-13
  20892354,3,  0.3813, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
  20902608,3,  0.0137, 187,  3.5448,  2.4706,  0.1524, 31.7888, 0.916E-14
  20902998,3,  0.0570, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20909251,3,  0.3157, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
  20913059,3,  0.5604, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20913347,3,  0.0593, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
  20914998,3,  0.0517, 267,  7.7758,  3.1635,  1.6883, 62.3601, 0.562E-14
  20915742,3,  0.0335, 924,  8.6538,  3.5904,  0.1960, 94.6994, 0.257E-14
  20920309,3,  0.1489, 438,  8.0883,  7.2256,  3.8514, 18.9874, 0.601E-13
  20923153,3,  0.2750, 606,  7.0034,  7.3988,  0.3931, 50.6142, 0.419E-14
  20928825,3,  0.1923, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  20930576,3,  0.4592, 888,  8.8897,  5.0946,  0.4462, 93.6085, 0.255E-14
  20930670,3,  0.0356, 734,  6.8292,  3.0695,  0.1832, 89.5767, 0.264E-14
  20931083,3,  0.0938, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  20933904,3,  0.0054, 441,  9.4792,  7.1760,  4.3846, 20.4165, 0.627E-13
  20942011,3,  0.7718, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
  20947088,3,  0.1110, 935,  6.6964,  5.5585,  0.5641, 22.2714, 0.256E-13
  20947538,3,  0.2411,  86,  4.6207,  3.3652,  0.2070,  7.3018, 0.816E-13
  20951102,3,  0.1080, 236,  4.8033,  2.1231,  0.1634, 31.6150, 0.655E-14
  20951285,3,  0.9027, 233,  8.1820,  7.1977,  0.1317,  7.7904, 0.257E-13
  20954720,3,  0.1404, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
  20957134,3,  0.1485, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  20957384,3,  0.0185, 747,  9.2317,  3.6448,  0.8454, 12.9830, 0.756E-13
  20959769,3,  0.1106, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20962714,3,  0.0633, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  20965736,3,  0.1289, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  20977775,3,  0.0061, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
  20981823,3,  0.0975, 898,  4.2779,  2.2205,  0.4536, 39.1106, 0.912E-14
  20987825,3,  0.2121, 779,  6.1495,  4.7044,  0.3629, 57.6040, 0.398E-14
  20987908,3,  0.1079, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  20987978,3,  0.3083, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  20991188,3,  0.7244, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  20992509,3,  0.2608, 639,  9.3833,  2.7198,  0.9642, 41.5601, 0.132E-13
  20996436,3,  0.1445, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  21000935,3,  0.0989, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  21002076,3,  0.1823, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  21009075,3,  0.0327, 788,  5.5682,  2.3515,  0.4386, 47.4369, 0.728E-14
  21009543,3,  0.0101, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21013068,3,  0.3449, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21013834,3,  0.8762, 794,  7.0178,  4.5999,  0.1796, 17.7657, 0.253E-13
  21016589,3,  0.0745, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21017372,3,  0.1214, 514,  3.7763,  4.5090,  0.6263, 14.1681, 0.344E-13
  21017818,3,  0.0259, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  21018393,3,  0.0792, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
  21024539,3,  0.0504, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
  21025007,3,  0.2813, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  21025442,3,  0.2672, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  21026208,3,  0.1930, 254,  4.4332,  5.9578,  0.1568, 13.9722, 0.439E-13
  21034665,3,  0.1067, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
  21035156,3,  0.0156, 757,  9.1838,  2.8590,  0.0990, 62.0876, 0.366E-14
  21035989,3,  0.2417, 615,  8.9478,  6.2894,  0.8611, 47.0017, 0.703E-14
  21036498,3,  0.0586, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21036890,3,  0.0336, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
  21038323,3,  0.1709, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
  21042789,3,  0.2213, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21055685,3,  0.1205, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21057099,3,  0.1233, 868,  5.2535,  5.4871,  0.1727, 16.5721, 0.147E-13
  21058743,3,  0.6839, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
  21062227,3,  0.1053, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  21064047,3,  0.0449, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
  21064662,3,  0.7159, 512,  4.2569,  1.6975,  1.1803, 25.4945, 0.265E-13
  21070643,3,  0.0595, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
  21072645,3,  0.0617, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21079700,3,  0.0940, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
  21080470,3,  0.0046, 939,  7.4609,  6.7134,  0.1738, 15.4306, 0.317E-13
  21080949,3,  0.2104, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
  21082204,3,  0.0363, 610,  8.0579,  7.8520,  4.1306, 19.0059, 0.511E-13
  21082500,3,  0.0322, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21084467,3,  0.2153, 897,  7.3193,  2.2302,  6.6390, 21.1366, 0.618E-13
  21086337,3,  0.7441, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
  21087439,3,  0.0095, 782,  7.6184, 10.4525,  1.0521, 19.1151, 0.412E-13
  21089717,3,  0.1981, 603,  6.7935,  1.1964,  0.3824, 19.2358, 0.248E-13
  21090987,3,  0.0762, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  21091514,3,  0.0928, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21093270,3,  0.0859, 521,  8.4396,  9.6013,  0.7816, 91.5185, 0.186E-14
  21094285,3,  0.0809, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  21095453,3,  0.0887, 829,  5.8104,  3.0746,  0.2486, 13.7084, 0.549E-13
  21099364,3,  0.0943, 788,  5.5682,  2.3515,  0.4386, 47.4369, 0.728E-14
  21101439,3,  0.2915, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  21101952,3,  0.0541, 637,  9.8304,  3.0168,  1.5551, 21.7726, 0.314E-13
  21105201,3,  0.0088, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
  21109266,3,  0.0541, 771,  7.1322,  3.4815,  1.4544, 67.5525, 0.571E-14
  21112976,3,  0.2481, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21114743,3,  0.0336, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  21114822,3,  0.1213, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
  21117329,3,  0.0523, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  21119776,3,  0.0385, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21121801,3,  0.2098, 968,  8.2703,  6.2760,  2.9344, 29.3238, 0.240E-13
  21122158,3,  0.1230, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21125361,3,  0.1512, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
  21127235,3,  0.2667, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21128731,3,  0.0369, 837,  6.1279,  5.5595,  0.2999, 61.8247, 0.361E-14
  21130239,3,  0.1319, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21130614,3,  0.5518, 731,  7.4285,  5.8285,  0.2929, 64.8522, 0.341E-14
  21132043,3,  0.0196, 786,  8.9469,  2.6664,  0.3716, 52.7839, 0.679E-14
  21133863,3,  0.0824, 441,  9.4792,  7.1760,  4.3846, 20.4165, 0.627E-13
  21134781,3,  0.2698, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  21134982,3,  0.1437, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21136904,3,  0.2595, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  21136984,3,  0.0995, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21137661,3,  0.1099, 433,  8.4851,  6.3036,  0.7777, 30.5957, 0.155E-13
  21139864,3,  0.2979, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
  21143674,3,  0.1226, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
  21154279,3,  0.1334, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
  21156355,3,  0.1077, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
  21160711,3,  0.2447, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21166311,3,  0.4377, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21169021,3,  0.3092, 738,  7.6882,  1.6381,  7.8300, 23.4084, 0.717E-13
  21169700,3,  0.1507, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
  21170468,3,  0.0598, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21171010,3,  0.5769, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  21171973,3,  0.2728, 502,  7.0154,  8.6705,  0.8916, 36.5702, 0.790E-14
  21173325,3,  0.1855, 968,  8.2703,  6.2760,  2.9344, 29.3238, 0.240E-13
  21175777,3,  0.0232, 941,  4.9738,  9.0518,  0.0993, 15.1832, 0.109E-13
  21177821,3,  0.0101, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21179513,3,  0.1933, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
  21182859,3,  0.0996, 932,  9.1438,  1.2977,  6.7639, 76.7481, 0.922E-14
  21187053,3,  0.0272, 826,  6.6674,  6.0888,  0.1714, 17.0183, 0.153E-13
  21188612,3,  0.0452, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  21190483,3,  0.0982, 965,  7.6644,  2.5606,  0.7794, 38.2697, 0.130E-13
  21190757,3,  0.0026, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21192279,3,  0.5840, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
  21196658,3,  0.5203, 213,  9.6289,  9.5823,  0.2559, 45.2307, 0.422E-14
  21199004,3,  0.1068, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  21199230,3,  0.8616, 898,  4.2779,  2.2205,  0.4536, 39.1106, 0.912E-14
  21201796,3,  0.0753, 605,  8.1931,  1.6117,  4.5981, 57.3332, 0.106E-13
  21202953,3,  0.0421, 786,  8.9469,  2.6664,  0.3716, 52.7839, 0.679E-14
  21204500,3,  1.0204, 935,  6.6964,  5.5585,  0.5641, 22.2714, 0.256E-13
  21206571,3,  0.2836, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
  21208944,3,  0.6270, 735,  8.5361,  2.5228,  0.8486, 50.8416, 0.105E-13
  21211402,3,  0.0279, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
  21212538,3,  0.1886, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  21213193,3,  0.0380, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  21216732,3,  0.0604, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21218190,3,  0.2127, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  21218915,3,  0.2024, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21220147,3,  0.1142, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
  21225992,3,  0.4939, 630,  6.7323,  8.4473,  1.8439, 29.9052, 0.141E-13
  21227969,3,  0.0285, 311,  8.0255,  2.7818,  1.9386, 24.5160, 0.339E-13
  21228594,3,  0.0741, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21229009,3,  0.0339, 591,  3.6939,  1.9145,  1.1666, 15.7303, 0.408E-13
  21230215,3,  0.0678, 974,  8.7518,  5.1021,  0.3818, 91.7322, 0.262E-14
  21249297,3,  0.2566, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
  21252331,3,  0.0300, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  21252794,3,  0.4967, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21258709,3,  0.1214, 898,  4.2779,  2.2205,  0.4536, 39.1106, 0.912E-14
  21259641,3,  0.0459, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  21260755,3,  0.6652, 230,  7.5960,  1.3553,  1.4158, 15.5199, 0.869E-13
  21261083,3,  0.1014, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
  21261920,3,  0.0579, 458,  8.2199,  6.2952,  0.3375, 49.6992, 0.455E-14
  21265339,3,  0.0853, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21272368,3,  0.4573, 813,  7.0033,  8.0264,  0.2030, 16.7629, 0.336E-13
  21273143,3,  0.4849, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21275168,3,  0.0556, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  21281732,3,  0.0140, 480,  9.6433,  2.3865,  0.2585, 38.0361, 0.140E-13
  21282008,3,  0.0068, 981,  9.6709,  4.2289,  0.4766, 93.1963, 0.289E-14
  21283380,3,  0.6011, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21287427,3,  0.3945, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
  21287588,3,  0.1789, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21291430,3,  0.0783, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  21293330,3,  0.0088, 920,  9.3786,  5.0457,  2.0736, 32.6394, 0.205E-13
  21298900,3,  0.4838, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21305052,3,  0.0268, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21305789,3,  0.0840, 557,  8.5488,  6.4965,  0.1399,  8.1333, 0.779E-13
  21310066,3,  0.0455, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21311609,3,  0.0554, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  21324230,3,  0.1179, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  21326649,3,  0.5945, 928,  6.4616,  5.8610,  0.1942, 17.2608, 0.428E-13
  21332224,3,  0.5181, 229,  4.5362,  4.8146,  0.6633, 28.9948, 0.112E-13
  21337154,3,  0.0331, 570,  7.9453,  2.8568,  0.5376, 54.4928, 0.854E-14
  21344365,3,  0.4154, 593,  7.6691,  7.0562,  1.4392, 29.2433, 0.155E-13
  21349015,3,  0.0118, 320,  6.1046,  2.0270,  1.6722, 19.3759, 0.754E-13
  21351705,3,  0.1769, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
  21352231,3,  0.4979, 918, 10.7633,  2.9044,  0.1653, 31.9615, 0.117E-13
  21353609,3,  0.0147, 122,  9.0018,  8.8392,  4.2037, 20.1405, 0.615E-13
  21354446,3,  0.2829, 947,  6.3480,  5.7591,  0.2499, 22.8723, 0.244E-13
  21363000,3,  0.1507, 727,  7.9070,  5.8690,  1.5160, 59.7670, 0.546E-14
  21363778,3,  0.0864, 870,  4.4337,  1.7196,  1.4058, 27.1022, 0.246E-13
  21364896,3,  0.1162, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21371383,3,  0.0077, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  21373587,3,  0.2244, 690,  9.5115,  7.3450,  3.8739, 18.3859, 0.681E-13
  21375117,3,  0.0555, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21376375,3,  0.0954, 759,  5.8975,  6.0426,  0.1600, 24.0059, 0.170E-13
  21379168,3,  0.0265, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  21382844,3,  0.2765, 475,  7.4930,  9.1090,  1.0194, 19.1214, 0.425E-13
  21383678,3,  0.5280, 791,  9.6943,  6.8393,  0.2414, 17.7915, 0.489E-13
  21384743,3,  0.0205, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21387061,3,  1.0984, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21389918,3,  0.0450, 428,  6.7957,  6.1534,  2.4435, 17.7983, 0.478E-13
  21391024,3,  0.0643, 900, 10.7861,  2.6944,  2.0177, 31.3633, 0.341E-13
  21391513,3,  0.0777, 250,  5.6874,  6.9709,  0.1126,  8.9682, 0.643E-13
  21391592,3,  0.1104, 531,  5.0304,  1.4856,  0.0842, 50.1059, 0.839E-14
  21394500,3,  0.3544, 181,  4.4798,  5.6957,  0.4174, 29.9223, 0.591E-14
  21399614,3,  0.3685, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
  21401323,3,  0.1953, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21406817,3,  0.1701, 521,  8.4396,  9.6013,  0.7816, 91.5185, 0.186E-14
  21410627,3,  0.0013, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  21415094,3,  0.0935, 548,  5.0725,  1.0153,  0.1384, 26.3856, 0.296E-13
  21418930,3,  0.0850, 326,  6.4143,  2.2104,  1.4725, 14.7962, 0.669E-13
  21419128,3,  0.0321, 352,  6.0390,  1.9877,  0.2112, 26.5725, 0.141E-13
  21427202,3,  0.0288, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21428244,3,  0.1782, 503,  2.9456,  2.3065,  0.1674, 31.7051, 0.902E-14
  21428513,3,  0.0046, 921,  8.5742,  9.0331,  0.2293, 42.8661, 0.400E-14
  21430954,3,  0.6063, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  21432145,3,  0.0076, 824,  9.9042,  1.3656,  1.4498, 14.7315, 0.992E-13
  21432941,3,  0.2736, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21436015,3,  0.4455, 877,  7.5270,  5.8398,  0.5096, 24.7447, 0.252E-13
  21439819,3,  0.2471, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  21443923,3,  0.5175, 638,  5.2744,  5.7021,  0.1264, 42.3670, 0.453E-14
  21452152,3,  0.0530, 561,  8.8416,  2.9038,  2.1613, 21.4521, 0.253E-13
  21452352,3,  0.1081, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21460111,3,  0.1722, 865,  8.0495,  8.8560,  0.2338, 50.0916, 0.360E-14
  21464307,3,  0.1771, 979,  8.2395,  3.2381,  0.1645, 93.9693, 0.261E-14
  21464976,3,  0.1188, 966,  9.9119,  6.4980,  0.1951, 18.7848, 0.465E-13
  21471578,3,  0.4872, 986,  7.6827,  2.2682,  1.7072, 38.7145, 0.210E-13
  21472799,3,  0.0086, 575,  7.7414,  8.4876,  0.9196, 13.7285, 0.831E-13
  21473425,3,  0.0777, 427,  7.8223, 10.0312,  0.4417, 21.9632, 0.204E-13
  21474068,3,  0.1708, 433,  8.4851,  6.3036,  0.7777, 30.5957, 0.155E-13
  21474101,3,  0.0446, 874,  9.4868,  3.5144,  0.4858, 42.7582, 0.137E-13
  21474916,3,  0.3031, 282,  8.7732,  5.6092,  0.0883, 13.5998, 0.113E-13
  21478825,3,  0.0672, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  21479118,3,  0.1244, 409, 10.1330,  8.1207,  0.4085, 21.2042, 0.206E-13
  21482626,3,  0.9044, 912,  9.2489,  8.7622,  1.9812, 31.3038, 0.235E-13
  21483405,3,  0.5545, 992,  9.0782,  4.8351,  0.3576, 72.3647, 0.254E-14
  21493851,3,  0.1301, 612,  5.6559,  5.2837,  0.1106, 53.1298, 0.392E-14
  21494511,3,  0.0740, 699,  6.4504,  8.8400,  1.2265, 17.1602, 0.457E-13
  21496438,3,  0.0137, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
  21498245,3,  0.2061, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21502995,3,  0.1958, 799,  7.1336,  5.4717,  0.1510, 38.2274, 0.152E-13
  21505461,3,  0.0311, 294,  7.8046,  1.3318,  4.5982, 48.6902, 0.885E-14
  21507426,3,  0.1446, 727,  7.9070,  5.8690,  1.5160, 59.7670, 0.546E-14
  21516601,3,  0.0498, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
  21518514,3,  0.0913, 651,  9.0047,  2.4328,  5.5811, 26.0670, 0.570E-13
  21518866,3,  0.1014, 648,  5.8835,  3.2190,  0.1661, 23.9503, 0.304E-13
  21519440,3,  0.0329, 882,  7.9542,  8.3332,  0.5025, 24.2239, 0.203E-13
  21533277,3,  0.2521, 650,  6.2645,  1.6911,  0.7633, 85.7795, 0.416E-14
  21534076,3,  0.2550, 962,  7.5062,  6.7677,  0.2141, 17.2969, 0.432E-13
  21534860,3,  0.0357, 958, 10.7363,  8.2314,  0.6623, 18.5981, 0.970E-13
  21539197,3,  0.0173, 913,  9.3303,  4.2403,  0.3801, 88.7042, 0.256E-14
  21541216,3,  0.1066, 503,  2.9456,  2.3065,  0.1674, 31.7051, 0.902E-14
  21543262,3,  0.0447, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  21543537,3,  0.0931, 712,  4.2930,  1.7727,  1.0747, 25.2412, 0.270E-13
  21544157,3,  0.1715, 961,  6.1171,  4.6767,  0.2371, 17.3406, 0.427E-13
  21544538,3,  0.0384, 506,  4.5308,  2.9501,  0.1998, 29.0055, 0.130E-13
  21546277,3,  0.0193, 853, 10.5991,  4.6106,  0.5831, 21.7183, 0.669E-13
  21547548,3,  0.3598, 540,  7.9961,  6.0942,  2.1472, 18.8615, 0.391E-13
  21550295,3,  0.0466, 446, 10.2731,  5.3456,  1.3609, 52.9033, 0.590E-14
  21550548,3,  0.0903, 659,  9.8276,  1.9998,  1.5994, 44.4668, 0.226E-13
