object_id,submodel,sim_av,non1a_template_index
   8260142,1,   0, 101
   8260874,1,   0, 202
   8262010,1,   0, 105
   8263787,1,   0, 234
   8264932,1,   0, 103
   8269586,1,   0, 234
   8269773,1,   0, 202
   8271467,1,   0, 202
   8273205,1,   0, 218
   8273906,1,   0, 212
   8275687,1,   0, 203
   8278561,1,   0, 218
   8279161,1,   0, 218
   8279532,1,   0, 203
   8280126,1,   0,  22
   8281292,1,   0, 203
   8281781,1,   0, 102
   8285232,1,   0, 234
   8287377,1,   0, 218
   8291327,1,   0,  22
   8291850,1,   0, 103
   8291892,1,   0, 234
   8292660,1,   0, 104
   8293464,1,   0, 103
   8294623,1,   0, 203
   8295089,1,   0, 203
   8297212,1,   0, 218
   8300021,1,   0, 234
   8300935,1,   0, 205
   8305013,1,   0, 101
   8305764,1,   0, 103
   8306566,1,   0, 202
   8307968,1,   0, 105
   8314025,1,   0, 101
   8319566,1,   0, 103
   8320157,1,   0, 104
   8321644,1,   0, 105
   8324323,1,   0, 217
   8324954,1,   0, 103
   8325548,1,   0, 202
   8330036,1,   0, 218
   8331249,1,   0, 202
   8331712,1,   0, 212
   8336373,1,   0,  22
   8336579,1,   0, 203
   8337879,1,   0, 218
   8338973,1,   0, 234
   8343337,1,   0, 203
   8343345,1,   0, 103
   8343509,1,   0, 104
   8345193,1,   0, 105
   8348143,1,   0, 105
   8348808,1,   0, 105
   8349185,1,   0, 105
   8349454,1,   0, 205
   8351462,1,   0, 202
   8351755,1,   0, 104
   8353265,1,   0, 103
   8355202,1,   0, 104
   8356808,1,   0, 203
   8358996,1,   0, 103
   8361213,1,   0, 104
   8361852,1,   0, 217
   8368342,1,   0, 202
   8368497,1,   0, 212
   8369940,1,   0, 101
   8370840,1,   0, 234
   8371880,1,   0, 102
   8373079,1,   0, 202
   8373386,1,   0, 234
   8373395,1,   0, 104
   8375688,1,   0, 101
   8376209,1,   0, 218
   8378410,1,   0, 218
   8379211,1,   0, 234
   8380045,1,   0, 202
   8381718,1,   0, 103
   8384612,1,   0, 212
   8386338,1,   0, 218
   8391527,1,   0, 234
   8392109,1,   0, 105
   8392634,1,   0, 103
   8393431,1,   0, 218
   8393570,1,   0, 202
   8393587,1,   0, 205
   8393788,1,   0, 218
   8394076,1,   0,  22
   8400199,1,   0, 218
   8404314,1,   0, 212
   8405691,1,   0, 202
   8405729,1,   0, 203
   8406103,1,   0, 101
   8407164,1,   0, 234
   8409751,1,   0, 101
   8410422,1,   0, 202
   8412155,1,   0, 218
   8415994,1,   0, 234
   8418458,1,   0, 205
   8419791,1,   0, 105
   8424735,1,   0, 203
   8428821,1,   0, 218
   8429893,1,   0, 217
   8430235,1,   0, 234
   8431885,1,   0, 205
   8432291,1,   0, 203
   8433740,1,   0, 218
   8434543,1,   0, 103
   8437907,1,   0, 218
   8439830,1,   0, 202
   8439952,1,   0, 234
   8443436,1,   0, 212
   8443990,1,   0, 217
   8446656,1,   0, 202
   8448531,1,   0, 234
   8449234,1,   0, 203
   8449250,1,   0, 218
   8449290,1,   0, 105
   8449328,1,   0, 102
   8449614,1,   0, 218
   8450322,1,   0, 202
   8450353,1,   0, 218
   8450832,1,   0, 202
   8452588,1,   0, 234
   8455664,1,   0, 234
   8458424,1,   0, 105
   8459752,1,   0, 205
   8460470,1,   0, 202
   8466096,1,   0, 105
   8467429,1,   0, 234
   8468556,1,   0, 218
   8470720,1,   0, 218
   8471202,1,   0, 217
   8472697,1,   0,  22
   8475470,1,   0, 218
   8477404,1,   0, 218
   8477471,1,   0, 218
   8478687,1,   0, 104
   8478885,1,   0, 205
   8479961,1,   0, 105
   8480223,1,   0, 205
   8481236,1,   0, 205
   8483946,1,   0, 202
   8484050,1,   0, 105
   8485716,1,   0, 103
   8486250,1,   0, 101
   8487442,1,   0, 202
   8488173,1,   0, 105
   8490511,1,   0, 101
   8493017,1,   0, 104
   8494610,1,   0, 202
   8497572,1,   0, 202
   8505724,1,   0, 205
   8506459,1,   0, 103
   8507829,1,   0, 101
   8508637,1,   0, 103
   8510017,1,   0, 101
   8517106,1,   0, 212
   8523534,1,   0, 103
   8532800,1,   0, 103
   8538937,1,   0, 203
   8540213,1,   0, 105
   8541317,1,   0, 203
   8542676,1,   0, 103
   8543861,1,   0, 218
   8544284,1,   0, 102
   8547634,1,   0, 101
   8551660,1,   0, 234
   8553956,1,   0, 103
   8556179,1,   0, 105
   8556752,1,   0, 104
   8556920,1,   0, 205
   8558859,1,   0, 212
   8562648,1,   0, 101
   8564877,1,   0, 105
   8565820,1,   0, 202
   8573740,1,   0, 202
   8573763,1,   0, 203
   8575079,1,   0, 203
   8577395,1,   0, 203
   8579376,1,   0, 234
   8579595,1,   0, 202
   8583153,1,   0, 218
   8584057,1,   0, 104
   8585605,1,   0,  22
   8585618,1,   0, 234
   8585627,1,   0, 203
   8585629,1,   0, 218
   8588433,1,   0, 102
   8589505,1,   0, 218
   8589848,1,   0, 202
   8602212,1,   0, 202
   8602485,1,   0,  22
   8602647,1,   0, 102
   8604107,1,   0, 205
   8604894,1,   0, 218
   8606398,1,   0, 103
   8610063,1,   0, 217
   8610416,1,   0, 234
   8615173,1,   0, 103
   8618532,1,   0,  22
   8620254,1,   0, 203
   8622153,1,   0, 104
   8623600,1,   0, 203
   8625353,1,   0, 217
   8626871,1,   0, 103
   8628103,1,   0, 218
   8629943,1,   0, 104
   8631450,1,   0, 101
   8636269,1,   0,  22
   8642663,1,   0, 234
   8642861,1,   0, 212
   8643497,1,   0, 212
   8643824,1,   0, 103
   8644498,1,   0, 218
   8646717,1,   0, 234
   8650379,1,   0, 103
   8650382,1,   0, 104
   8659936,1,   0, 103
   8659946,1,   0, 234
   8660036,1,   0, 218
   8670790,1,   0, 104
   8672254,1,   0, 105
   8672495,1,   0, 212
   8674262,1,   0, 105
   8675296,1,   0, 234
   8677155,1,   0, 103
   8677610,1,   0, 203
   8677722,1,   0, 103
   8680011,1,   0, 202
   8684678,1,   0, 218
   8685487,1,   0, 105
   8690270,1,   0, 104
   8693645,1,   0, 218
   8694118,1,   0, 202
   8694485,1,   0, 212
   8694688,1,   0, 103
   8695842,1,   0, 234
   8703163,1,   0, 203
   8705498,1,   0, 217
   8706317,1,   0, 203
   8708980,1,   0, 218
   8714220,1,   0, 102
   8714226,1,   0, 202
   8715173,1,   0, 102
   8717354,1,   0, 212
   8718855,1,   0, 234
   8721764,1,   0, 203
   8722213,1,   0,  22
   8722457,1,   0, 104
   8724583,1,   0, 218
   8729011,1,   0, 212
   8729603,1,   0, 104
   8729821,1,   0, 104
   8730025,1,   0,  22
   8732373,1,   0, 203
   8732708,1,   0, 234
   8739704,1,   0, 212
   8741642,1,   0, 212
   8744415,1,   0, 205
   8745268,1,   0, 218
   8746386,1,   0, 217
   8748604,1,   0, 202
   8748751,1,   0, 205
   8752526,1,   0, 217
   8754101,1,   0, 218
   8755655,1,   0, 203
   8757824,1,   0, 103
   8760731,1,   0, 105
   8764611,1,   0, 218
   8765767,1,   0, 103
   8767641,1,   0, 205
   8768591,1,   0, 234
   8772671,1,   0, 212
   8777747,1,   0, 103
   8777788,1,   0, 234
   8777920,1,   0, 103
   8779443,1,   0, 203
   8780313,1,   0, 218
   8781048,1,   0, 203
   8782224,1,   0,  22
   8782755,1,   0, 103
   8784789,1,   0,  22
   8785445,1,   0, 212
   8785711,1,   0, 104
   8787165,1,   0, 218
   8790490,1,   0, 104
   8792197,1,   0, 105
   8794586,1,   0, 218
   8797084,1,   0, 203
   8797368,1,   0, 203
   8799181,1,   0, 212
   8806057,1,   0, 203
   8806930,1,   0, 103
   8809162,1,   0, 217
   8816735,1,   0, 105
   8817886,1,   0, 202
   8818705,1,   0, 217
   8819625,1,   0, 234
   8823068,1,   0, 105
   8823480,1,   0, 203
   8824353,1,   0, 203
   8826232,1,   0, 202
   8828863,1,   0, 218
   8830442,1,   0, 234
   8832415,1,   0, 104
   8832696,1,   0, 103
   8833437,1,   0, 105
   8834219,1,   0, 212
   8834794,1,   0, 105
   8834827,1,   0, 234
   8835917,1,   0, 102
   8835983,1,   0, 105
   8843086,1,   0, 218
   8844081,1,   0, 218
   8846327,1,   0, 212
   8848007,1,   0, 103
   8849736,1,   0, 105
   8852883,1,   0, 217
   8853078,1,   0, 105
   8858138,1,   0, 218
   8861742,1,   0,  22
   8862322,1,   0, 234
   8864517,1,   0, 101
   8866006,1,   0, 234
   8866928,1,   0, 218
   8867407,1,   0, 103
   8867718,1,   0, 105
   8867969,1,   0, 234
   8868701,1,   0, 205
   8868814,1,   0, 203
   8870000,1,   0, 205
   8873158,1,   0, 202
   8877148,1,   0, 105
   8879534,1,   0, 205
   8883163,1,   0, 104
   8883625,1,   0, 105
   8884625,1,   0, 218
   8884688,1,   0, 205
   8888905,1,   0, 218
   8891079,1,   0, 203
   8891604,1,   0, 218
   8901143,1,   0, 218
   8901394,1,   0, 202
   8902013,1,   0, 218
   8904757,1,   0, 105
   8905219,1,   0, 203
   8910114,1,   0, 103
   8910629,1,   0, 203
   8913282,1,   0, 218
   8913400,1,   0, 234
   8913954,1,   0, 103
   8914005,1,   0, 218
   8915873,1,   0, 105
   8918567,1,   0, 217
   8920072,1,   0, 105
   8920211,1,   0, 104
   8920700,1,   0, 234
   8924041,1,   0, 203
   8925410,1,   0, 212
   8926159,1,   0, 104
   8928854,1,   0, 212
   8930612,1,   0, 203
   8930658,1,   0,  22
   8931394,1,   0, 103
   8935935,1,   0, 234
   8936289,1,   0, 104
   8937827,1,   0, 203
   8940207,1,   0, 105
   8940869,1,   0, 203
   8941887,1,   0, 203
   8942979,1,   0, 234
   8943121,1,   0, 101
   8945266,1,   0, 105
   8946323,1,   0, 103
   8949128,1,   0, 105
   8951864,1,   0, 218
   8952512,1,   0, 218
   8952783,1,   0, 202
   8957684,1,   0, 218
   8960769,1,   0, 203
   8964886,1,   0, 202
   8966886,1,   0,  22
   8967724,1,   0, 218
   8970254,1,   0, 105
   8971607,1,   0, 203
   8973380,1,   0, 203
   8975031,1,   0, 105
   8976179,1,   0, 234
   8977045,1,   0, 104
   8977719,1,   0, 104
   8980955,1,   0,  22
   8981079,1,   0, 212
   8983298,1,   0, 105
   8987480,1,   0, 203
   8987957,1,   0, 105
   8988644,1,   0, 101
   8989286,1,   0, 203
   8989528,1,   0, 212
   8991026,1,   0, 234
   8993417,1,   0, 104
   8993964,1,   0, 234
   8996809,1,   0, 105
   8997882,1,   0, 203
   8998036,1,   0,  22
   8998370,1,   0, 203
   8998515,1,   0, 104
   9000294,1,   0, 105
   9000609,1,   0, 104
   9000807,1,   0, 218
   9001677,1,   0, 104
   9001770,1,   0, 105
   9002507,1,   0, 205
   9002735,1,   0, 202
   9009850,1,   0, 105
   9011389,1,   0, 103
   9016004,1,   0, 104
   9017039,1,   0, 104
   9019091,1,   0, 203
   9019917,1,   0, 218
   9020771,1,   0, 203
   9021673,1,   0, 202
   9025549,1,   0,  22
   9025993,1,   0, 103
   9028340,1,   0, 203
   9028536,1,   0, 218
   9028684,1,   0, 217
   9028723,1,   0, 234
   9033306,1,   0, 203
   9033369,1,   0, 203
   9036413,1,   0, 218
   9046148,1,   0, 218
   9047959,1,   0, 101
   9048086,1,   0, 218
   9051468,1,   0, 202
   9054427,1,   0, 218
   9055177,1,   0, 101
   9055568,1,   0, 218
   9058893,1,   0, 104
   9060129,1,   0, 212
   9060231,1,   0, 202
   9062834,1,   0, 104
   9068911,1,   0,  22
   9073931,1,   0, 104
   9074572,1,   0, 101
   9075301,1,   0, 202
   9078419,1,   0, 101
   9079637,1,   0, 105
   9080092,1,   0, 202
   9082198,1,   0, 203
   9085744,1,   0, 212
   9095664,1,   0, 234
   9096350,1,   0, 203
   9098749,1,   0, 104
   9099309,1,   0, 202
   9099588,1,   0, 234
   9100679,1,   0, 203
   9100824,1,   0, 218
   9101778,1,   0, 101
   9102099,1,   0, 203
   9105144,1,   0, 104
   9106030,1,   0, 205
   9106141,1,   0, 234
   9107887,1,   0, 203
   9109970,1,   0, 212
   9110006,1,   0, 203
   9119916,1,   0, 205
   9121814,1,   0, 218
   9121822,1,   0, 103
   9123044,1,   0, 103
   9126020,1,   0, 205
   9127791,1,   0, 217
   9130512,1,   0, 103
   9131677,1,   0, 105
   9134273,1,   0, 218
   9136513,1,   0, 203
   9136628,1,   0, 218
   9137042,1,   0, 218
   9143799,1,   0, 218
   9143816,1,   0, 234
   9146736,1,   0, 105
   9149807,1,   0, 103
   9153210,1,   0, 101
   9153830,1,   0,  22
   9154105,1,   0, 105
   9154107,1,   0, 218
   9156962,1,   0, 202
   9159081,1,   0, 102
   9160795,1,   0, 218
   9164886,1,   0, 202
   9166206,1,   0, 104
   9169641,1,   0, 103
   9170080,1,   0, 103
   9178462,1,   0, 234
   9179151,1,   0, 105
   9179412,1,   0, 202
   9180093,1,   0, 234
   9181555,1,   0, 203
   9187030,1,   0, 205
   9187797,1,   0, 218
   9192452,1,   0, 104
   9193379,1,   0, 218
   9197365,1,   0, 205
   9199184,1,   0, 218
   9203396,1,   0, 104
   9204471,1,   0, 105
   9206053,1,   0, 218
   9206251,1,   0, 105
   9206951,1,   0, 212
   9207024,1,   0, 234
   9207517,1,   0, 234
   9207599,1,   0, 105
   9209179,1,   0, 218
   9212977,1,   0, 202
   9215274,1,   0, 218
   9218576,1,   0, 234
   9219929,1,   0, 101
   9220250,1,   0, 218
   9222095,1,   0, 218
   9223077,1,   0, 205
   9223219,1,   0, 218
   9223554,1,   0, 218
   9223628,1,   0, 212
   9225009,1,   0, 203
   9226704,1,   0, 105
   9231130,1,   0, 205
   9233666,1,   0, 102
   9234415,1,   0, 103
   9236542,1,   0, 104
   9243242,1,   0, 234
   9247161,1,   0,  22
   9249621,1,   0, 218
   9250268,1,   0, 103
   9251707,1,   0, 203
   9253516,1,   0, 218
   9259141,1,   0, 104
   9261996,1,   0, 212
   9262397,1,   0, 104
   9263569,1,   0, 218
   9270741,1,   0, 205
   9271403,1,   0, 205
   9271490,1,   0, 102
   9273144,1,   0, 202
   9273270,1,   0, 105
   9273734,1,   0, 218
   9273760,1,   0, 105
   9277320,1,   0, 203
   9278456,1,   0, 101
   9283226,1,   0, 202
   9283839,1,   0, 203
   9285420,1,   0, 105
   9287017,1,   0, 102
   9288364,1,   0, 202
   9288561,1,   0, 202
   9288870,1,   0, 205
   9289720,1,   0, 234
   9293184,1,   0, 218
   9294166,1,   0, 104
   9294449,1,   0, 104
   9295924,1,   0, 104
   9296731,1,   0, 103
   9300114,1,   0, 101
   9301229,1,   0, 218
   9302255,1,   0, 103
   9303404,1,   0, 234
   9305181,1,   0, 202
   9305716,1,   0, 203
   9309128,1,   0, 103
   9312227,1,   0, 104
   9313264,1,   0, 203
   9313438,1,   0, 218
   9315080,1,   0, 234
   9316428,1,   0, 202
   9319647,1,   0, 234
   9319672,1,   0, 218
   9320324,1,   0, 102
   9322116,1,   0,  22
   9322797,1,   0, 105
   9323098,1,   0, 104
   9324518,1,   0, 218
   9330035,1,   0, 203
   9330638,1,   0, 101
   9330927,1,   0, 234
   9332286,1,   0, 203
   9333319,1,   0, 218
   9334901,1,   0, 217
   9337097,1,   0, 212
   9343045,1,   0, 205
   9347824,1,   0, 205
   9348139,1,   0, 212
   9348457,1,   0, 103
   9350399,1,   0, 203
   9350620,1,   0, 218
   9352258,1,   0,  22
   9354764,1,   0, 104
   9355914,1,   0, 203
   9358837,1,   0, 234
   9360170,1,   0, 103
   9362112,1,   0, 103
   9372206,1,   0, 203
   9372601,1,   0, 101
   9373575,1,   0, 234
   9373730,1,   0, 102
   9378446,1,   0, 212
   9379907,1,   0, 217
   9380066,1,   0, 101
   9380709,1,   0, 103
   9380761,1,   0, 202
   9382350,1,   0, 203
   9385633,1,   0, 218
   9385648,1,   0, 217
   9391729,1,   0, 203
   9392017,1,   0, 102
   9395118,1,   0, 205
   9399070,1,   0, 203
   9410923,1,   0, 104
   9411725,1,   0, 105
   9412009,1,   0, 103
   9412737,1,   0, 202
   9413463,1,   0, 105
   9416310,1,   0, 203
   9418616,1,   0, 217
   9418913,1,   0, 205
   9419526,1,   0, 205
   9421711,1,   0, 234
   9422916,1,   0, 212
   9426328,1,   0, 212
   9431706,1,   0, 234
   9432928,1,   0, 103
   9442602,1,   0, 203
   9446240,1,   0, 202
   9448641,1,   0, 234
   9450369,1,   0, 202
   9451093,1,   0, 102
   9454590,1,   0, 234
   9457912,1,   0, 105
   9462921,1,   0, 212
   9463466,1,   0, 101
   9464626,1,   0, 218
   9466159,1,   0, 218
   9466792,1,   0, 212
   9466839,1,   0, 103
   9469646,1,   0, 104
   9471691,1,   0, 203
   9475170,1,   0, 217
   9479004,1,   0, 203
   9481751,1,   0, 205
   9482279,1,   0, 103
   9484128,1,   0, 103
   9490696,1,   0, 103
   9493446,1,   0, 202
   9496993,1,   0, 217
   9496995,1,   0, 205
   9497343,1,   0, 202
   9499796,1,   0, 104
   9500449,1,   0, 234
   9502059,1,   0, 218
   9503303,1,   0, 205
   9503359,1,   0, 104
   9504227,1,   0, 105
   9506633,1,   0, 104
   9510130,1,   0, 203
   9511340,1,   0, 234
   9511645,1,   0, 202
   9511978,1,   0, 212
   9516237,1,   0, 202
   9516701,1,   0, 105
   9518064,1,   0, 203
   9519492,1,   0, 218
   9522110,1,   0, 218
   9522675,1,   0, 203
   9526106,1,   0, 218
   9527536,1,   0, 202
   9531198,1,   0, 203
   9531231,1,   0, 205
   9531303,1,   0, 101
   9535460,1,   0, 105
   9538203,1,   0, 105
   9539620,1,   0, 212
   9541105,1,   0, 104
   9541109,1,   0, 101
   9542823,1,   0, 104
   9543260,1,   0, 212
   9543727,1,   0, 212
   9546218,1,   0, 218
   9547199,1,   0, 212
   9547274,1,   0, 104
   9549672,1,   0, 103
   9550748,1,   0, 234
   9551024,1,   0, 217
   9551094,1,   0, 105
   9551731,1,   0, 105
   9552923,1,   0, 203
   9555121,1,   0, 218
   9555384,1,   0, 203
   9556882,1,   0, 105
   9558354,1,   0, 203
   9561382,1,   0, 234
   9564258,1,   0, 218
   9564582,1,   0, 234
   9566139,1,   0, 218
   9571743,1,   0, 202
   9574270,1,   0, 218
   9574475,1,   0, 105
   9579981,1,   0,  22
   9582447,1,   0, 218
   9587411,1,   0, 103
   9588425,1,   0, 104
   9589881,1,   0, 218
   9597000,1,   0, 203
   9597792,1,   0, 234
   9612935,1,   0, 234
   9613162,1,   0, 203
   9614782,1,   0, 205
   9615547,1,   0, 103
   9619821,1,   0, 104
   9621071,1,   0, 103
   9625394,1,   0, 218
   9625440,1,   0, 205
   9625488,1,   0, 202
   9626925,1,   0, 105
   9627634,1,   0, 203
   9627906,1,   0, 212
   9628512,1,   0, 104
   9630365,1,   0, 202
   9632016,1,   0,  22
   9635920,1,   0, 218
   9635970,1,   0, 203
   9643626,1,   0, 105
   9644882,1,   0, 218
   9644936,1,   0, 105
   9648216,1,   0, 105
   9649745,1,   0, 104
   9651564,1,   0, 205
   9653395,1,   0, 203
   9654041,1,   0, 101
   9654740,1,   0, 104
   9656739,1,   0, 203
   9657472,1,   0, 101
   9659434,1,   0, 202
   9662530,1,   0, 203
   9664708,1,   0, 205
   9667958,1,   0, 102
   9672713,1,   0, 105
   9676260,1,   0, 203
   9679485,1,   0, 218
   9680232,1,   0, 203
   9683935,1,   0, 104
   9684926,1,   0, 205
   9687282,1,   0, 105
   9687295,1,   0, 212
   9688731,1,   0, 102
   9692626,1,   0, 101
   9694457,1,   0, 105
   9695877,1,   0, 203
   9698011,1,   0, 202
   9699403,1,   0, 218
   9700430,1,   0, 202
   9702271,1,   0, 202
   9704968,1,   0, 202
   9706844,1,   0, 104
   9708631,1,   0, 234
   9708979,1,   0, 205
   9711280,1,   0, 104
   9711457,1,   0, 102
   9711937,1,   0, 218
   9712244,1,   0, 105
   9714930,1,   0, 104
   9714998,1,   0, 212
   9716155,1,   0, 212
   9720370,1,   0, 234
   9721942,1,   0, 218
   9722155,1,   0, 218
   9726649,1,   0, 102
   9727415,1,   0, 105
   9727679,1,   0, 212
   9730707,1,   0, 234
   9731469,1,   0, 205
   9734444,1,   0, 218
   9734719,1,   0, 203
   9737543,1,   0, 202
   9739714,1,   0, 103
   9740071,1,   0, 103
   9740507,1,   0, 234
   9740544,1,   0, 103
   9740706,1,   0, 212
   9741069,1,   0, 105
   9742904,1,   0, 218
   9746570,1,   0, 202
   9748919,1,   0, 103
   9749696,1,   0, 103
   9753727,1,   0, 202
   9755054,1,   0, 202
   9756786,1,   0, 203
   9757729,1,   0, 105
   9757900,1,   0, 203
   9763142,1,   0, 205
   9763329,1,   0, 203
   9771272,1,   0, 203
   9773573,1,   0, 101
   9774750,1,   0, 202
   9774842,1,   0, 203
   9774912,1,   0, 105
   9775611,1,   0, 203
   9777862,1,   0, 202
   9778709,1,   0, 212
   9780193,1,   0, 212
   9780725,1,   0, 218
   9782183,1,   0, 217
   9784015,1,   0, 205
   9792084,1,   0, 205
   9792349,1,   0, 203
   9793091,1,   0, 218
   9793303,1,   0, 217
   9796243,1,   0, 218
   9800928,1,   0, 203
   9805124,1,   0, 104
   9805923,1,   0, 202
   9806902,1,   0, 104
   9809443,1,   0, 102
   9810186,1,   0, 203
   9811812,1,   0, 104
   9816945,1,   0, 212
   9818453,1,   0, 203
   9820901,1,   0, 105
   9821243,1,   0, 202
   9825959,1,   0, 101
   9834302,1,   0, 102
   9835053,1,   0, 102
   9837052,1,   0, 103
   9837116,1,   0, 203
   9837302,1,   0, 103
   9838088,1,   0, 101
   9838856,1,   0, 104
   9841424,1,   0, 202
   9841942,1,   0, 202
   9842300,1,   0, 203
   9843356,1,   0, 234
   9845508,1,   0, 103
   9848960,1,   0, 202
   9849351,1,   0, 202
   9851694,1,   0, 202
   9855795,1,   0, 234
   9855851,1,   0, 202
   9856388,1,   0, 203
   9859695,1,   0, 104
   9859825,1,   0, 234
   9860831,1,   0, 212
   9861414,1,   0, 105
   9861508,1,   0, 105
   9862307,1,   0, 234
   9865102,1,   0, 212
   9869929,1,   0, 202
   9873049,1,   0, 212
   9874374,1,   0, 103
   9875292,1,   0, 212
   9879275,1,   0, 104
   9880123,1,   0, 218
   9880500,1,   0, 234
   9882560,1,   0, 105
   9882976,1,   0, 104
   9887090,1,   0, 212
   9887357,1,   0, 103
   9889924,1,   0, 104
   9890786,1,   0, 202
   9892280,1,   0, 203
   9898093,1,   0, 203
   9899952,1,   0, 218
   9903089,1,   0, 203
   9911922,1,   0, 202
   9912066,1,   0, 212
   9912910,1,   0, 203
   9914697,1,   0, 234
   9917021,1,   0, 218
   9922049,1,   0, 212
   9930781,1,   0, 104
   9930819,1,   0, 218
   9931224,1,   0, 103
   9935359,1,   0, 234
   9938144,1,   0, 218
   9940358,1,   0, 205
   9940471,1,   0, 218
   9941533,1,   0, 203
